id,question1,question2,is_duplicate,CosineSimilarity,JaccardSimilarity,Levenshtein,DiceSimilarity
52000,catholics : stop watching internet porn ?,stop masturbating/watching porn ? can't/do n't masturbate without watching porn .,1,0.5860725542850602,0.375,59,0.7692307692307693
52001,someone stand heard national anthem ?,necessary stand national anthem ?,1,0.0,0.0,12,0.9333333333333333
52002,mean passport application status showing police verification pending even though completed process ?,say police verification complete passport ?,0,0.0,0.0,66,0.8421052631578947
52003,people worship satan ?,people worship satan ?,1,0.0,0.0,0,1.0
52004,indiana university known ?,"indiana university informatics program like , programs best known ?",0,0.0,0.0,41,0.8
52005,people feel offended 're praised english good ?,people feel uncomfortable praise ?,0,0.0,0.0,26,0.7272727272727273
52006,get rid tiny black bugs bed ?,get rid little black bugs bed ?,1,0.0,0.0,5,0.9375
52007,time travel anyhow ?,time travel possible long time ?,1,0.0,0.0,17,0.7741935483870968
52008,cool c programming projects beginner ?,good projects learning c beginner ( background java ) ?,1,0.0,0.0,39,0.8205128205128205
52009,questions ask girlfriend find loves ?,ask girlfriend loves ?,0,0.0,0.0,15,0.9090909090909091
52010,someone find free good virtual piano keyboard displays music sheets upon keyboard ?,legally free christmas sheet music piano ?,0,0.0,0.0,60,0.9047619047619048
52011,difference korean version samsung 's mobile device international/us version ?,difference rom internal storage mobiles ?,0,0.0,0.0,49,0.8717948717948718
52012,aliens really exist live earth us ?,aliens living amongst us ?,1,0.0,0.0,19,0.7586206896551724
52013,'m trying start web design/development business . 's best way get initial clients/jobs ?,'m starting web development business . get first 10 clients ?,1,0.0,0.0,39,0.88
52014,famous people annoy reason ?,people famous wrong/no reason ?,0,0.0,0.0,16,0.8666666666666667
52015,write article passion drawing twist operations management ?,get operation management data science arts degree ?,0,0.0,0.0,44,0.9375
52016,doesnt shielding effect affect trend decreasing atomic size along period ?,shielding effect chemistry related size atom ?,0,0.0,0.0,39,0.9473684210526315
52017,rich people learn ?,poor people learn rich people ?,0,0.0,0.0,16,1.0
52018,think world war iii would play ?,would world war iii look like ?,1,0.0,0.0,13,0.7857142857142857
52019,"planning certified computer course either niit , iant ncit . one mentioned institutes better ?",better option fresher either l & infotech tcs -itis ? eee department . also certified .net application developer ( mcts ),0,0.0,0.0,88,0.8260869565217391
52020,ancient china hoax ? ?,ancient assyria hoax ? ?,0,0.0,0.0,6,0.88
52021,dreams marriage engagement boyfriend . mean ?,"indian government connect rural youth help advance field education , entrepreneurship , higher education , jobs etc ?",0,0.0,0.0,94,0.7804878048780488
52022,server-side scripting language client-side scripting languages ?,client-side server-side web development ? languages used ? ?,0,0.0,0.0,46,0.8947368421052632
52023,people get tattoos ? advantage ?,people get tattoos places ?,1,0.0,0.0,10,0.8333333333333334
52024,trade deficit decreased obama ?,trade surplus trade deficit ?,0,0.0,0.0,19,0.7857142857142857
52025,undertake project making graphic novel ponniyin selvan ?,opinion graphic novels ?,0,0.0,0.0,37,0.8108108108108109
52026,people signed us constitution selected ?,people signed us constitution decided ?,1,0.0,0.0,5,1.0
52027,concentrate studying ?,improve concentration studying ?,1,0.0,0.0,11,0.9090909090909091
52028,citric acid ?,citric acid used ?,0,0.0,0.0,5,0.8421052631578947
52029,zodiac sign compatible virgo men ?,two virgos compatible ?,0,0.0,0.0,20,0.8888888888888888
52030,start conversation celebrity ?,"see celebrity , approach him/her ?",0,0.0,0.0,28,0.7878787878787878
