id,question1,question2,is_duplicate,CosineSimilarity,JaccardSimilarity,Levenshtein,DiceSimilarity
140001,analyze short story ?,americans assume everyone online american ?,0,0.0,0.0,33,0.7142857142857143
140002,digibank dbs work ? anyone tried yet ?,pay call dbs 1800 111 1111 ?,0,0.0,0.0,28,0.4827586206896552
140003,leasee responsible property taxes illinois ( chicago ) [ see comments ] ?,run java desktop application executable file another machine . ?,0,0.0,0.0,59,0.723404255319149
140004,income declaration scheme going successful short time successful ?,successful income declaration scheme indian government ?,1,0.0,0.0,43,0.972972972972973
140005,'s important thing 2016 ?,best thing 2014 ?,0,0.0,0.0,12,0.6875
140006,best places visit munnar ?,places must visit munnar travelling friends ?,1,0.0,0.0,29,0.8823529411764706
140007,"buddhism ( almost ) disappear india 20th century revival , despite major religion behind hinduism ?",buddhism almost disappear india ?,0,0.0,0.0,66,0.7727272727272727
140008,people autism dislike autism speaks ?,people autism problems understanding sarcasm ?,0,0.0,0.0,23,0.8125
140009,difference saying `` love '' `` love '' ?,differences love not-love ?,0,0.0,0.0,18,0.7878787878787878
140010,matter drank 48 ounces three hours prior drug testing ?,copper burn ?,0,0.0,0.0,46,0.6
140011,fda approved multivitamins ?,cant show . says one thing shows something else ?,0,0.0,0.0,39,0.6470588235294118
140012,become robotics engineer ?,become engineer robotics ?,1,0.0,0.0,16,1.0
140013,bus trips mexico expensive ?,necessary requirements gre exams ?,0,0.0,0.0,27,0.75
140014,difference psychiatrist psychologist ?,difference psychologist psychatist ?,1,0.0,0.0,8,1.0
140015,difference vector hash table ?,difference vector ray geometry ?,0,0.0,0.0,10,0.7878787878787878
140016,time travel possible discovery gravitational waves ?,time travel possible yes travel past future ?,1,0.0,0.0,23,0.8108108108108109
140017,make money facebook ?,facebook make money ?,0,0.0,0.0,14,1.0
140018,review myproperty.ph ?,review ph.d india ?,0,0.0,0.0,12,0.7407407407407407
140019,best mobile phones technology gadgets ?,best smartphones technology gadgets ?,1,0.0,0.0,7,0.9444444444444444
140020,long take hair grow ?,long normally take hair grow ?,1,0.0,0.0,9,0.9333333333333333
140021,c # easy learn ?,learn c # easy way ?,0,0.0,0.0,10,0.9565217391304348
140022,'s worse depressed ?,heartbreak worse depression ?,0,0.0,0.0,13,0.6923076923076923
140023,quincy larson ?,quincy larson awesome ?,0,0.0,0.0,8,0.896551724137931
140024,'s best love advice give ?,best advice give someone love ?,1,0.0,0.0,19,0.9032258064516129
140025,important things know investing stock market ?,things noted investing share market ?,1,0.0,0.0,18,0.8823529411764706
140026,become millionaire age 30 ?,become millionaire ?,1,0.0,0.0,7,0.8888888888888888
140027,tips making job interview process myers industries ?,tips making job interview process real industry ?,0,0.0,0.0,7,0.9777777777777777
140028,quora stop collapsing answers ?,quora stop collapse answer user downvotes ?,1,0.0,0.0,17,0.8823529411764706
140029,aging rate slower space ?,age slower traveling near speed light space ?,1,0.0,0.0,28,0.9090909090909091
140030,os x yosemite compatible ?,os x yosemite ?,0,0.0,0.0,11,0.8
140031,like new version google maps ?,maps labs features 'new ' google maps ?,0,0.0,0.0,19,0.7647058823529411
140032,best book maths ( ssc cgl ) ?,book good maths ( ssc cgl ) ?,1,0.0,0.0,5,0.9375
140033,used computer language ?,used programming language world ?,1,0.0,0.0,16,0.875
140034,"registered first domain name , ?",register domain name ?,0,0.0,0.0,10,0.9285714285714286
140035,east asian women obsessed skinny compared southeast asian women ?,east asians look southeast asians ?,0,0.0,0.0,34,0.7272727272727273
140036,unique features 9f rs 2000 rs 500 indian note ?,security features rs 2000 rs . 500 currency notes make counterfeit proof ?,1,0.0,0.0,43,0.7692307692307693
140037,"countries invaded , occupied committed atrocity philippine people past 200 years history ?","countries invaded & occupied philippines , committed atrocities philippines people previously philippines hisotry ?",1,0.0,0.0,39,0.9302325581395349
140038,"video viewed virtual reality like oculus rift , video enhancements would make experience better ?",n't people realize make games experiences oculus rift ?,0,0.0,0.0,68,0.782608695652174
140039,cell phone cameras focus without moving lenses ?,focus precisely manual-focus lenses eos camera without live view function ?,0,0.0,0.0,50,0.926829268292683
140040,"overcome personal past traumatic experiences bad therapy avoid winding like future , post grad school ?",decline working potential cofounder gracefully n't burn bridges possibly work contact future ?,0,0.0,0.0,80,0.875
140041,put resignation letter ?,write resignation letter ?,1,0.0,0.0,4,0.8888888888888888
140042,account 4lacs annual income less 2.50 lacs eligible tax ?,looking executive search firms ?,0,0.0,0.0,44,0.7317073170731707
140043,suitable inpatient drug alcohol rehab center near miller county ar ?,suitable inpatient drug alcohol rehab center near garland county ar ?,0,0.0,0.0,6,0.9743589743589743
140044,'s wrong friend ?,could wrong friend ?,1,0.0,0.0,5,0.8148148148148148
140045,clouds ?,cloud tv ?,0,0.0,0.0,3,0.8235294117647058
140046,one best song shreya ghoshal ?,"song , best one ?",0,0.0,0.0,20,0.75
140047,government ’ responsibilities poor cities ?,right us government announce attack militant groups outside jurisdiction ? n't responsibility local government ? n't nations raise voice ?,0,0.0,0.0,104,0.7804878048780488
140048,uses standard deviation ?,uses standard deviation ?,1,0.0,0.0,0,1.0
140049,demonetizing rs 500 1000 currencies affects indian economy ? affect black money swiss accounts ?,effect banning 500 1000 notes people money swiss banks ?,1,0.0,0.0,59,0.8936170212765957
140050,text message conversation used evidence court law ?,"opposes wigmore chart , ?",0,0.0,0.0,37,0.7428571428571429
140051,boy friend cancelled asked marry proposed ?,nichrome ?,0,0.0,0.0,36,0.6428571428571429
140052,’ pokémon go working ?,n't pokémon go working india yet ?,0,0.0,0.0,13,0.7741935483870968
140053,want build tool search internet company build potential customer data base .how ?,"rhce certification working linux system admin , love become cloud architect aws , steps take ?",0,0.0,0.0,71,0.851063829787234
140054,pros cons transpirational pulls ?,pros cons transpiration pulls ?,1,0.0,0.0,2,1.0
140055,first process divorce ?,process get divorced india hindu ? expected time frame ?,0,0.0,0.0,43,0.7878787878787878
140056,min marks get niser bbs ?,risk converting kingroot super su using supersu app moto g turbo edition ?,0,0.0,0.0,59,0.8125
140057,wishing someone dead considered threat ?,difference union bank switzerland swiss bank ?,0,0.0,0.0,35,0.7428571428571429
140058,mexico poor country ?,many people think mexico poor country ?,0,0.0,0.0,18,0.875
140059,type knife idf use ?,"apart army , swiss army knife useful ?",0,0.0,0.0,26,0.7741935483870968
140060,best comedy tv series ?,best comedy tv shows 2016 ?,1,0.0,0.0,9,0.75
140061,socially liberal countries ?,open culture : liberal countries world ?,1,0.0,0.0,19,0.8484848484848485
140062,salary new graduates starting google 2016 ?,salary graduates starting google 2016 ?,0,0.0,0.0,4,0.9743589743589743
140063,service tax rate real estate mumbai ?,service tax rate real estate mumbai ?,1,0.0,0.0,0,1.0
140064,master quantitative aptitude ?,practice quantitative aptitude ?,1,0.0,0.0,6,0.896551724137931
140065,best subject line put e-mail applying internship ?,best subject internship email ?,1,0.0,0.0,27,0.918918918918919
140066,thing people know ?,things people n't know could iphones ?,0,0.0,0.0,19,0.8387096774193549
140067,deal depression ?,deal depression ?,1,0.0,0.0,0,1.0
140068,"finish plate clean fine-dining restaurant , make look starved classless ? leave least amount ?",dining : long plates restaurants last ?,0,0.0,0.0,67,0.7692307692307693
140069,tsunami 2004 catastrophic disaster ? much destruction take place day ?,'s safest place go tsunami ?,0,0.0,0.0,54,0.717948717948718
140070,"best restaurants try visiting labé , guinea ? try 're ?",competitive hiring process calgon carbon ?,0,0.0,0.0,42,0.7222222222222222
140071,"possible purchase piece land belongs city live ? , would proceed thing 's listed ?",tell hard drive died fix ?,0,0.0,0.0,65,0.6111111111111112
140072,dating relationships : get break ?,deal get break ?,0,0.0,0.0,19,0.7586206896551724
140073,language babies think ?,language newborn babies think ?,1,0.0,0.0,8,0.9032258064516129
140074,tips prepare competitive exams ?,prepare competitive exam ?,1,0.0,0.0,6,0.9629629629629629
140075,best app building english vocabulary ?,best app learn impressive english words ?,1,0.0,0.0,23,0.8717948717948718
140076,different french quebec french spoken france ?,different french spoken africa spoken europe ?,0,0.0,0.0,14,0.9444444444444444
140077,carry power bank ( external battery ) airplanes ?,waste old phone batteries . use power bank charge new phone ?,0,0.0,0.0,43,0.7804878048780488
140078,better programming language good future ?,better programming language future ?,1,0.0,0.0,5,0.9696969696969697
140079,"switches processor real mode protected mode , bootloader kernel ?",bios initialize cpu real mode ?,0,0.0,0.0,49,0.8421052631578947
140080,two capital letters surname mccall ?,many greek names surnames end letters 'is ' ?,0,0.0,0.0,33,0.7272727272727273
140081,access private instagram account ?,look followers private instagram account ?,1,0.0,0.0,12,0.8888888888888888
140082,'s point getting married ?,point married ?,1,0.0,0.0,11,0.8888888888888888
140083,acceptable wear cowboy boots business suit ?,buy nice cheap cowboy boots peninsula bay area ?,0,0.0,0.0,27,0.9714285714285714
140084,75 beats per minute average heart rate ?,'m 26-year-old male . okay exercise heart rate ~175 90-120 minutes ?,0,0.0,0.0,46,0.5833333333333334
140085,rich/successful people deal friends family asking money ?,rich people avoid friends ask money ?,1,0.0,0.0,26,0.9
140086,white line gums ?,tooth broke mouth leaving parts gum line . pros cons dental surgery remove ?,0,0.0,0.0,63,0.6666666666666666
140087,sites like chicago bulls confidential ?,golden state warriors ( 2015-2016 ) beat 95-96 chicago bulls 7 game series ?,0,0.0,0.0,52,0.6808510638297872
140088,alcubierre drive ?,economical way convert old sata hard drive external drive ?,0,0.0,0.0,44,0.6451612903225806
140089,democratic party learn real lessons 2016 elections ?,democrats learn 2016 elections ?,1,0.0,0.0,21,0.9473684210526315
140090,country best paid soldiers ?,country 's soldier deadliest ?,0,0.0,0.0,15,0.9090909090909091
140091,prison like saudi arabia ?,us court froze saudi arabia 's assets president pardon saudi arabia pardons prisoners ?,0,0.0,0.0,66,0.7878787878787878
140092,masturbation really cause hairloss ?,"masturbation cause hair thinning , 15 ?",1,0.0,0.0,20,0.8333333333333334
140093,electrostatic mental thought caused eyeglasses silica dust show eye pupil iris imprinted eye glasses next day . science advise ?,"two spectacles power , wearing spects alternate days . cause harm eyes ?",0,0.0,0.0,96,0.9333333333333333
140094,things new employees know going first day eagle materials ?,things new employees know going first day american eagle ?,0,0.0,0.0,12,0.975609756097561
140095,change life ?,facebook ads : use add campaign one ad/adset specifically linked one campaign ?,0,0.0,0.0,69,0.6060606060606061
140096,change font size laptop ?,change font size computer ?,1,0.0,0.0,6,0.8823529411764706
140097,stop smoking ?,stop smoking cigarettes ?,1,0.0,0.0,11,0.8461538461538461
140098,"understand people see world eyes , understand see eyes ?",striated non striated tissue differ ?,0,0.0,0.0,41,0.7586206896551724
140099,us government alien flying saucer area 51 ?,area 51 aliens inside ?,0,0.0,0.0,30,0.6875
140100,happiest birthday grammatically correct ?,grammatically correct ?,0,0.0,0.0,18,0.8387096774193549
140101,indian mobiles used us ?,illegal use mobile phone us waiting traffic light ?,0,0.0,0.0,36,0.7272727272727273
140102,fox news make things ?,fox news report accurate news content ?,0,0.0,0.0,24,0.7096774193548387
140103,rbi issue new 2000 rupees note instead new 1000 rupees note ?,rbi issue new 2000 rupees note ?,1,0.0,0.0,29,0.9090909090909091
140104,deal passive aggressive behavior ?,best way deal passive aggressive person ?,0,0.0,0.0,15,0.8484848484848485
140105,download free mobile games ?,download game ?,0,0.0,0.0,13,0.8148148148148148
140106,steering wheel lock driving ?,stop steering wheel shaking driving fast ?,0,0.0,0.0,16,0.8888888888888888
140107,application statics computer science ?,applications topology computer science ?,0,0.0,0.0,9,0.9375
140108,"wear chelsea-style doc martens cute , feminine way ?",wear doc martens ?,0,0.0,0.0,34,0.7647058823529411
140109,"significance battle somme , battle compare contrast battle yalu river ?","significance battle somme , battle compare contrast battle yellow sea ?",1,0.0,0.0,7,0.926829268292683
140110,download cause 2 ?,download cause 3 crack ?,0,0.0,0.0,7,0.8571428571428571
140111,best sites learning python ?,best site learning python ?,1,0.0,0.0,1,1.0
140112,find odisha vloggers support youtube life ?,exciting life vlogger ?,0,0.0,0.0,33,0.7058823529411765
140113,history repeat ?,proves history repeats ?,1,0.0,0.0,8,0.96
140114,11 class dont want doctor family forcing anyhelp study hours ?,planet hunters like exploration device kepler transmit information ?,0,0.0,0.0,54,0.8372093023255814
140115,rivian sics ?,"measured amount real harm caused , notorious american communists past 100 years ?",0,0.0,0.0,71,0.5333333333333333
140116,apply ima ?,join ima ?,1,0.0,0.0,5,0.625
140117,make many users control cameras ot part one prefab like crew engin unity using networkmanager ( unet ) ?,use unity make web games ?,0,0.0,0.0,85,0.7894736842105263
140118,mark zuckerberg ingenuine ?,hate mark zuckerberg ?,0,0.0,0.0,15,0.8571428571428571
140119,become master profession ?,become master c # ?,0,0.0,0.0,10,0.8148148148148148
140120,best website online jobs ?,best online jobs ?,1,0.19220246837153604,0.0,8,0.9565217391304348
140121,improve communication skills specially pronunciation skill ?,improve communication skills ?,1,0.0,0.0,30,0.9714285714285714
140122,investors get return invest money startups ?,"new investor , invest money startup ?",0,0.0,0.0,16,0.9090909090909091
140123,like someone see times week . awkward know interested ? ignore ?,"dogs like lick 'm playing . lot . people , love lick nice . trying show affection ?",0,0.0,0.0,64,0.8095238095238095
140124,hit weed one time four weeks ago . hair drug test tuesday ?,still smoke weed getting drug tested every week 20 ng/ml test ?,0,0.0,0.0,45,0.7804878048780488
140125,safety precautions handling shotguns proposed nra minnesota ?,safety precautions handling shotguns proposed nra entire u.s. including ’ territories possessions ? 3,1,0.0,0.0,43,0.9047619047619048
140126,lose weight 55 kg 50 kg within two month ?,lose weight 70 50 ?,1,0.0,0.0,25,0.8666666666666667
140127,exactly in-phase out-of-phase terms waves ?,exact mechanism wave ?,0,0.0,0.0,26,0.7777777777777778
140128,galileon transformation ?,transformer ?,0,0.0,0.0,14,0.88
140129,thing improvisation classical music ? name composers ?,improvisation allowed opera and/or classical music ?,1,0.0,0.0,38,0.8648648648648649
140130,"'friend ' keeps following 24/7 . talks rudely mum , hurts feelings ! try keep away ! ? ?","felt like 's interested . stopped keeping touch 25 days , text , kept talking . like ?",0,0.0,0.0,70,0.8363636363636363
140131,`` u.s.warplanes dropped 270 million cluster munitions laos-us war '' . n't us ' responsibility clear unexplored munitions ?,"two us allies go war , u.s. stay would u.s. choose side ?",0,0.0,0.0,95,0.6956521739130435
140132,review vacationing ?,review vacations ?,0,0.0,0.0,3,0.9230769230769231
140133,hostel iiit jabalpur ?,hostels iiit jabalpur ?,1,0.0,0.0,1,1.0
140134,sodium used lassaigne 's test ?,"father mixed drano ( bleach ) soda ash/sodium percarbonate . 's drain , produce noxious gases ?",0,0.0,0.0,76,0.7142857142857143
140135,create youtube account ?,make successful youtube account ?,1,0.0,0.0,13,0.7857142857142857
140136,questions quora marked needing improvement ?,quora : ask question quora wont get marked needing improvement ?,1,0.0,0.0,22,0.9473684210526315
140137,feel something n't right ?,get friends understand clinical depression n't something one `` '' oneself ?,0,0.0,0.0,56,0.8333333333333334
