id,question1,question2,is_duplicate,CosineSimilarity,JaccardSimilarity,Levenshtein,DiceSimilarity
304002,16 years old . late start learning piano ?,"late sixties , late learn play piano ?",1,0.5252811000103527,0.2222222222222222,23,0.7878787878787878
304003,remove yellow hard stuff teeth ?,remove white hard stuff teeth ?,0,0.0,0.0,6,0.9090909090909091
304004,inspiring biography ?,whose biography would like write ?,0,0.0,0.0,26,0.75
304005,qualify bank exams repeated attempts ?,appear bank exams ?,0,0.0,0.0,25,0.75
304006,virtualizer ?,virtual restaurant ?,0,0.0,0.0,9,0.8695652173913043
304007,many types bridges ? characteristics type ?,purpose book revelation ?,0,0.0,0.0,33,0.6666666666666666
304008,located best samsung washing machine repair service hyderabad ?,michael buble working new album ?,0,0.0,0.0,47,0.8205128205128205
304009,started project `` education '' philippines ?,upgrade education made `` education '' philippines ?,1,0.0,0.0,18,0.9230769230769231
304010,"spoke french toddler , lost language got older . would easier learn french adult due early exposure ?","want learn foreign language . language easier learn : french , spanish , polish , italian , german ?",0,0.0466914824066092,0.0,71,0.8695652173913043
304011,prepare chainalytics campus interview ?,tips & tricks know going interview ?,0,0.0,0.0,23,0.7058823529411765
304012,frequently misspelt english word ?,english ( language ) : misspelt word english ?,1,0.0,0.0,30,0.8292682926829268
304013,$ 500 trillion rich rothschilds forbes richest people list ?,n't forbes list richest politicians world ?,0,0.0,0.0,44,0.8421052631578947
304014,`` life '' based real events ?,life pi based real events ?,0,0.0,0.0,5,0.9032258064516129
304015,british spend much money time royals ?,"british royal family think 's ok take taxpayers money trips , etc. , much money ; time stop paying things related current economic climate ?",0,0.0,0.0,105,0.8260869565217391
304016,'s best programming language learn 2016 ?,best programming language learning programming scratch ?,1,0.11641631588559159,0.09090909090909094,25,0.8205128205128205
304017,cost 1 rupee note bundle 1993 ?,much cost print new inr 2000 note ?,0,0.0,0.0,26,0.6470588235294118
304018,ca n't mac os run computer except apple ?,would run better : os x pc windows mac ?,0,0.0,0.0,35,0.8333333333333334
304019,'s largest donut 've ever eaten ?,largest meal ever eaten ?,0,0.0,0.0,12,0.8148148148148148
304020,working nintendo 3ds emulator pc android ?,"could one send link downloading nintendo 3ds emulator without surveys , passwords , spam ?",0,0.0,0.0,56,0.9090909090909091
304021,"difference 2d , 3d , 4d movies ?",like watch movie ( 2d 3d ) oculus rift ?,0,0.0,0.0,28,0.7
304022,best torrent site bollywood movies ?,best torrent site movies ?,0,0.0,0.0,10,0.8571428571428571
304023,reservation armed forces india ?,caste reservation policy indian armed forces even though adopted every state police ?,1,0.0,0.0,55,0.8333333333333334
304024,good movies planning ?,good movies ?,0,0.0,0.0,9,0.8333333333333334
304025,mother travelling usa india . first visit us . speak english . airlines provide service assistance travelers fee ?,"non-english speaker wants travel india germany visit family , airline staff provide assistance immigration luggage area ?",0,0.0,0.0,79,0.8936170212765957
304026,could help answer math question ?,someone help math question ?,0,0.0,0.0,13,0.8823529411764706
304027,magnesium uses ?,magnesium ?,0,0.0,0.0,5,1.0
304028,dissolve potassium nitrate water ?,dissolution reaction potassium nitrate water ?,0,0.0,0.0,13,0.9411764705882353
304029,talk guy like college ?,good topics start conversation college guy crush ?,0,0.0,0.07692307692307687,36,0.75
304030,strongest majors terms job prospects weakest majors university tennessee ?,academic pressure workload university tennessee like ?,0,0.0,0.0,45,0.8780487804878049
304031,"house numbers one side street odd side even , decide side gets ?",1 odd even number ?,0,0.0,0.0,51,0.7333333333333333
304032,computer programming language harder : c++ java ?,computer programming language harder : python java ?,0,0.0,0.0,6,0.9523809523809523
