id,question1,question2,is_duplicate,CosineSimilarity,JaccardSimilarity,Levenshtein,DiceSimilarity
16000,"could invent item clothing , would ?","could invent item clothing , would ?",1,1.0,1.0,0,1.0
16001,best bikes 2016 ?,best bike inventions 2016 ?,1,0.0,0.0,10,0.8888888888888888
16002,`` asperger syndrome '' actually considered congenital disability ?,`` autism '' considered congenital disability ?,0,0.0,0.0,23,0.975609756097561
16003,things new employees know going first day ep energy ?,things new employees know going first day ring energy ?,0,0.0,0.0,4,1.0
16004,find right girl get married ?,find right girl ?,0,0.0,0.0,12,0.88
16005,come depression phase ?,come depression ?,0,0.0,0.0,6,0.9230769230769231
16006,ratan tata world 's richest list ?,like meet ratan tata ?,0,0.0,0.0,27,0.6666666666666666
16007,download images quora ?,quora restricted images saved ?,0,0.0,0.0,19,0.8125
16008,long distance relationship works ?,long distance relationships actually work ?,1,0.0,0.0,11,0.9473684210526315
16009,mean dream snakes ?,mean dream killing three snakes ?,0,0.0,0.0,14,0.8
16010,donald trump right companies leaving us ever ?,"according donald trump , companies leaving us ever . true ?",1,0.0,0.0,22,0.9230769230769231
16011,best thing world ?,best things world ?,1,0.0,0.0,1,1.0
16012,cut mark neet ?,neet 2013 cut ?,0,0.0,0.0,10,0.6363636363636364
16013,offer advice lose weight ?,could please give weight loss advice husband ?,1,0.0,0.09090909090909094,32,0.8333333333333334
16014,yelp list menu publically available information restaurant without approval restaurant ?,zomato list menu publically available information restaurant without approval restaurant ?,0,0.0,0.0,6,0.9767441860465116
16015,learn love studying ?,learn love someone ?,0,0.0,0.0,6,0.7407407407407407
16016,gate exam toppers prepare engineering math ?,toppers recommend preparing gate ?,0,0.0,0.0,24,0.8666666666666667
16017,'m 18 year old girl like older men around 30-40 n't find guys age appealing feel less safe protected ?,older men find 18 year old girls attractive ?,0,0.0,0.0,74,0.8085106382978723
16018,white girls us find asian guys attractive enough date ? ?,makes man attractive women ?,0,0.0,0.0,36,0.7428571428571429
16019,colour tie wear court white shirt navy suit ?,colour tie wear navy suit ?,0,0.0,0.0,18,0.9696969696969697
16020,particle density ?,density ?,0,0.0,0.0,9,0.782608695652174
16021,bad want become rich ?,wrong want rich ?,1,0.0,0.0,12,0.8148148148148148
