id,question1,question2,is_duplicate,CosineSimilarity,JaccardSimilarity,Levenshtein,DiceSimilarity
176001,many lines make point ?,make straight line using curve ?,0,0.12215200391850335,0.125,21,0.7096774193548387
176002,`` kanpai '' mean japanese ?,"japanese , meaning `` honto '' ?",0,0.0,0.0,22,0.8
176003,read novels online ?,read novels online ?,0,0.0,0.0,0,1.0
176004,different countries get names ?,country get name named country ?,0,0.0,0.0,26,0.8666666666666667
176005,`` ymca '' become gay anthem ?,ymca popular ?,0,0.0,0.0,21,0.5384615384615384
176006,one thing would improving women empowerment us president ?,sociopaths perceive sex comparison psychopaths ?,0,0.0,0.0,45,0.7428571428571429
176007,switch jobs ict tier 2 contract permanent role different employer uk ? process ?,switch job freely work tier 2 uk ?,1,0.0,0.0,54,0.8837209302325582
176008,"asking girl prom , say says ?",says proposal ?,0,0.0,0.0,20,0.75
176009,quora change generic blue profile pic photo want ?,upload profile pic quora ?,1,0.0,0.0,31,0.7878787878787878
176010,think local english teacher experience living english speaking country ?,retrieve contacts stored windows nokia phone crashed n't restart ?,0,0.0,0.0,59,0.7894736842105263
176011,tips making job interview process stage stores ?,tips making job interview process smart & final stores ?,0,0.0,0.0,11,0.926829268292683
176012,gain weight ?,gain weight ?,1,0.0,0.0,0,1.0
176013,"life meaning , simply exist meaning ?",life meaning ?,1,0.0,0.0,23,0.7692307692307693
176014,whatsapp makes money ?,whatsapp business model ?,1,0.0,0.0,8,0.7741935483870968
176015,find/purchase brand new batteries car ?,information port scanning provide ?,0,0.0,0.0,33,0.7428571428571429
176016,trump refusing release tax return ?,n't trump begin speaking `` truth '' releasing tax returns ?,1,0.0,0.0,29,0.8333333333333334
176017,catch cheating spouse ?,catch cheating husband ?,1,0.0,0.0,7,0.8571428571428571
176018,happen take panadol coca cola instead water ?,take risk medicine coca-cola instead water ?,0,0.0,0.0,17,0.8823529411764706
176019,goblet cells digestive system adapted perform function ?,"digestion , functions hcl ?",0,0.0,0.0,41,0.7567567567567568
176020,way know sure whether instagram account official/verified ?,way track instagram account made ? ?,0,0.0,0.0,31,0.8780487804878049
176021,many students score 300plus jee mains 2016 ?,much scoring jee main 2016 ?,0,0.0,0.0,21,0.8095238095238095
176022,think prime minister narendra modi 's decision introduce new inr 500 inr 2000 currency notes ?,think decision indian government demonetize 500 1000 rupee notes ?,1,0.0,0.0,53,0.8260869565217391
176023,could good friend girl ?,could boy become good friend girl ?,1,0.0,0.0,11,0.896551724137931
176024,score 500+ neet 2018 ?,score 500+ neet 2018 ?,1,0.0,0.0,0,1.0
176025,quorans ask simple factual questions answered single search google ?,many questions posted quora easily answered using google ?,1,0.0,0.09090909090909094,39,0.8780487804878049
176026,americans think george w. bush ?,americans think george w bush ?,1,0.0,0.0,1,0.972972972972973
176027,gravity reversed polarity object weighed hit falling upwards would happen ?,would pay hike private commercial park interestingly developed ?,0,0.0,0.0,58,0.8888888888888888
