id,question1,question2,is_duplicate,CosineSimilarity,JaccardSimilarity,Levenshtein,DiceSimilarity
228002,best response someone calls terrorist 'm muslim ?,islam : muslim someone slandered found truth ?,0,0.3095478027528972,0.2222222222222222,34,0.7647058823529411
228003,games teachers play front students teachers day enjoy game ?,amazing teachers day games ?,1,0.0,0.0,37,0.7777777777777778
228004,best spiritual book ?,best spiritual book ?,1,0.0,0.125,0,1.0
228005,list top palantir implementation vendors ?,interpret dream ? know divine message ?,0,0.0,0.0,33,0.875
228006,procedure gre exam ?,procedure gre exam ?,1,0.0,0.0,0,1.0
228007,hillary clinton better donald trump ?,hillary clinton really worse donald trump ?,1,0.0,0.0,10,0.918918918918919
228008,dress code vit ?,dress code vit ?,1,0.0,0.0,0,1.0
228009,deeper meaning behind story humpty dumpty ?,'s meaning behind song `` take home country roads '' john denver ?,0,0.0,0.0,43,0.8292682926829268
228010,video player android play hevc videos smoothly ?,"create click play , playlist option videos android ?",0,0.0,0.0,36,0.8888888888888888
228011,competitive hiring process united technologies ?,competitive hiring process united online ?,0,0.0,0.0,9,1.0
228012,programming languages : first repl ?,programming languages repl ?,0,0.0,0.0,8,0.9032258064516129
228013,possible crimes donald trump committed last 20 years ?,donald trump ever committed crime ?,1,0.0,0.0,33,0.8333333333333334
228014,free graduate physics tutors online ias exam ?,"b.tech second year c.s.e student , feild choose whether gate cat simply join company b.tech ?",0,0.0,0.0,72,0.8695652173913043
228015,game `` crew '' already cracked ?,new arkham knight patch still cracked ?,0,0.0,0.0,26,0.7272727272727273
228016,get mind girl ?,get girls mind ?,0,0.0,0.0,7,0.9565217391304348
228017,use reliance jio 4g sim 3g phone ?,use 4g network sim 3g mobile ?,0,0.0,0.0,17,0.7567567567567568
228018,overcome postpartum depression ?,symptoms postpartum depression ?,0,0.0,0.0,6,0.9032258064516129
228019,convert facebook personal profile fan page ?,convert facebook page profile page ?,0,0.0,0.0,11,0.9714285714285714
228020,better os ubuntu windows 10 ?,better os ubuntu & windows 8 ?,0,0.0,0.0,4,0.8666666666666667
228021,political effects reformation ?,protestant reformation political effects ?,1,0.0,0.0,31,1.0
228022,would trump presidency affect schools accessibility international students ?,trump factor affect admission international students usa ?,1,0.0,0.0,37,0.8947368421052632
228023,sex life years marriage ?,marriage life changed since last 5 years ?,0,0.0,0.0,29,0.7741935483870968
228024,likely become next president united states america ?,expect become next president usa : hillary clinton donald trump ?,1,0.0,0.0,32,0.926829268292683
228025,cure strep throat without using antibiotics ?,antibiotics strep throat also make bronchitis contagious ?,0,0.0,0.0,35,0.8888888888888888
228026,really great conversationalist ?,become good conversationalist ?,1,0.0,0.0,9,0.875
228027,biomedical engineering : tool source localization electrical activity spinal cord ?,hard reconnect brain stem spinal cord ?,0,0.0,0.0,56,0.8205128205128205
228028,cat like jump leg ?,cat like jump back ?,0,0.0,0.0,4,0.9285714285714286
228029,mechanical engineer get job field ?,get job engineering field ?,0,0.0,0.0,17,0.875
228030,intelligent people mainstream culture ?,people hate mahatma gandhi ?,0,0.0,0.0,27,0.8
228031,history nestle crunch bar ?,nestle considered bad company ?,0,0.0,0.0,22,0.8484848484848485
228032,"aryan invasion theory still debated , indian school textbooks propagating truth ?",aryan dravidian theory still promoted ncert text books ?,1,0.148056454445762,0.0,43,0.9090909090909091
228033,trump owe blackstone/bayrock group $ 560 million dollars ?,'s like make million dollars year ?,0,0.0,0.0,39,0.6829268292682927
228034,lollipops gummy bears manufactured ?,lollipops gummy bears differ ?,0,0.0,0.0,10,0.918918918918919
228035,"lost windows phone . imei number . possibility find mobile using imei number , even remove sim card ?","lost lava mobile . imei number . possibility find mobile using imei number , even remove sim card ?",1,0.0,0.0,12,0.9583333333333334
228036,hamsters eat besides hamster food ?,hamsters eat peanuts ? harmful way ?,1,0.0,0.0,16,0.6666666666666666
228037,gain back confidence self esteem ?,possible develop confidence self esteem ?,1,0.0,0.0,14,0.8484848484848485
228038,investment banks : 's relationship jp morgan morgan stanley ?,'s difference morgan stanley jp morgan ?,1,0.0,0.0,44,0.8095238095238095
228039,"suggesting bussiness option business quires , explain clearly ?","suggesting bussiness option business quires , explain clearly ?",1,0.0,0.0,0,1.0
228040,straight differences personalities sir . manoj tiwari sir . ravi kishan shukla ?,c language poster ?,0,0.0,0.0,69,0.7368421052631579
228041,get outsourcing job related python ?,get freelance job knowing sql server python ?,0,0.0,0.0,25,0.8372093023255814
228042,best app download games ?,best apps download games ?,1,0.0,0.11111111111111116,1,1.0
228043,say `` austrian army '' austrian german ?,say `` austrian government '' austrian german ?,0,0.0,0.0,8,0.9375
228044,"paying something online , name match exactly ?",skechers shoes durable ?,0,0.0,0.0,36,0.5625
228045,call duty advanced warfare better ghosts ?,better call duty game : ghosts advanced warfare ?,1,0.0,0.0,35,0.9523809523809523
228046,best way spend weekend bangalore ?,spend weekends bangalore ?,1,0.0,0.0,10,0.9375
228047,find balanced equation reaction benzoic acid naoh solution ?,balanced equation nitric acid calcium hydroxide ?,0,0.0,0.0,32,0.8421052631578947
228048,get job usa ?,get job usa foreigner ?,0,0.0,0.0,10,0.8461538461538461
228049,overcome challenges work ?,advantage longer feet,0,0.0,0.0,19,0.6428571428571429
228050,lift produced airplanes ?,force lift produced ?,0,0.0,0.0,16,0.896551724137931
228051,secret keeping successful long distance relationship ?,help tips successful long distance relationship ?,1,0.0,0.0,11,0.972972972972973
228052,best ways lose weight ?,want lose lot weight ?,1,0.0,0.0,9,0.8888888888888888
228053,dangerous : ac dc power ?,dc considered fatal ac ?,0,0.0,0.0,20,0.6896551724137931
228054,useful application ?,used applications oracle ?,0,0.0,0.0,11,0.896551724137931
228055,improve english language ?,improve english writing skills non-native speaker ?,1,0.0,0.0,29,0.8571428571428571
228056,best escort service india ?,best escorts service india ?,1,0.0,0.11111111111111116,1,1.0
228057,japanese people think foreigner learning japanese ?,japanese think foreigners learning japanese ?,1,0.0,0.0,8,1.0
228058,"major effects cambodia earthquake , effects compare rat islands earthquake 1965 ?","major effects cambodia earthquake , effects compare concepcion earthquake 1751 ?",1,0.0,0.0,14,0.9230769230769231
228059,fresher expect company ?,fresher expect company ?,1,0.0,0.0,0,1.0
228060,"could video game character , would want ?",character video game would ?,1,0.0,0.0,25,0.9444444444444444
228061,join eod services indian army completing electrical engineering ?,change bring joining indian army officer ?,0,0.0,0.0,45,0.7777777777777778
228062,girls want sex ?,girls want sex ?,1,0.0,0.0,0,1.0
228063,way email instagram customer support ? ?,find email used instagram ?,0,0.0,0.0,27,0.7878787878787878
228064,build traffic website ?,increase traffic website ? jeenkart.com,1,0.0,0.0,21,0.7272727272727273
228065,like living madagascar ?,like live madagascar ?,1,0.0,0.0,3,0.9655172413793104
228066,best teachers vmc anand vihar ( anandvihar ) ?,best teachers vmc anand vihar ?,1,0.0,0.09999999999999998,15,0.9375
228067,"superpower would want , ?",superpower would like ?,0,0.0,0.0,6,0.7857142857142857
228068,buy prickly pear fruit us ?,buy organic strawberry fruit ale ?,0,0.0,0.0,16,0.8235294117647058
228069,find answers queries ?,find questions answer ?,0,0.0,0.0,13,0.9285714285714286
228070,redmi 2 prime support volte ?,redmi 3s prime support vr headset ?,0,0.0,0.0,10,0.8387096774193549
228071,"block someone whatsapp , still able see profile ?",could someone still see profile picture blocked whatsapp ?,1,0.10010572572563357,0.07692307692307687,39,0.926829268292683
228072,use logarithmic tables ?,use logarithmic table ?,1,0.0,0.0,1,1.0
228073,sharks fart ?,hack someone 's whatsapp account whatsapp account number ?,0,0.0,0.09999999999999998,50,0.5925925925925926
228074,difference introvert extrovert ?,difference introvert psychopath ?,0,0.0,0.0,9,0.8
228075,difference exception error java ?,difference errors exceptions java ?,1,0.0,0.0,13,0.9696969696969697
228076,cheapest whey protein powder available india ?,get good quality cheap whey protein india ?,0,0.0,0.0,33,0.8421052631578947
228077,never chose fb mutual friends control delete mutual friends ?,"sister high maintenance , one time mutual friend mentioned `` acts like 's girlfriend '' . mention ?",0,0.0,0.0,64,0.8095238095238095
228078,origin southern accent us ?,origin strange accent english spoken india ?,0,0.0,0.0,26,0.8387096774193549
228079,think hear name leena hazarika ?,think ?,0,0.0,0.0,25,0.7
228080,got 316 manhattan free online gre test 321 kaplan 's online test . much expect real gre ?,got 322 manhattan free online gre test 317 kaplan 's online test . much expect real gre ?,0,0.0,0.0,4,0.9615384615384616
228081,main ideas confucianism ?,core beliefs basic teachings confucianism ?,0,0.0,0.0,22,0.7741935483870968
228082,browns go 0-16 2016 nfl season ?,cleveland browns go 0-16 2016 ?,1,0.0,0.0,21,0.8947368421052632
228083,making progress understanding consciousness arises ?,close actually understanding consciousness formed ?,1,0.0,0.0,19,0.8571428571428571
228084,study philosophy ?,"philosopher , might want study pursue degree philosophy ?",1,0.0,0.0,39,0.75
228085,better gun m16 insas ?,"best : insas , ak 47 m16 ?",0,0.0,0.11111111111111116,18,0.75
228086,best thing anyone nit ?,best thing anyone could ?,0,0.0,0.11111111111111116,5,0.8666666666666667
228087,proven attack aid convoy syria war crime committed russia would punished ?,become decent car mechanic practicing spare time ?,0,0.0,0.0,54,0.7894736842105263
228088,photo prophet mohammed ( pbuh ) ?,"syed 's descend daughter prophet mohammed ( pbuh ) , sunni syed 's come ?",0,0.0,0.0,44,0.7894736842105263
228089,google scholar offer ?,google scholar ?,0,0.0,0.0,6,0.9565217391304348
228090,funny/clever puns ?,`` pun '' mean ?,0,0.0,0.0,16,0.5
228091,process thinking happen brains ?,happens human brain thinking process ?,0,0.0,0.0,25,0.9411764705882353
228092,best tips break bad habits ?,"important , practical solutions quit bad habits ?",1,0.0,0.0,31,0.6875
228093,name solar system ?,"earth named , planets moons solar system named roman deities ?",0,0.0,0.0,43,0.8275862068965517
228094,wireless charging compare wired charging ?,charge mobile wireless mode ?,0,0.0,0.0,27,0.9090909090909091
228095,relevant codeforces problems preparing acm-icpc ? better solving problems uva spoj ?,"green codeforces topcoder . online judge ( spoj , codechef , codeforces , topcoder , acm problem archive ) practice get strong attempting problems ?",0,0.0,0.0,105,0.875
228096,whatsapp makes money ?,whatsapp get paid ?,1,0.0,0.0,9,0.6923076923076923
228097,use ouija board ? really work ?,"ouija board really call spirits ? , one use alone ?",1,0.0,0.0,35,0.8
228098,many eggs chicken lay day ?,girlfriend breeding chickens lay green eggs . 'm told relatively rare . wonder eggs and/or chickens would cost ?,0,0.0,0.0,91,0.7317073170731707
228099,divxcrawler.com legal ?,pagalworld.com legal ?,0,0.0,0.0,10,0.8666666666666667
228100,like buying prostitute bangkok ?,'s best place buy shoes bangkok ?,0,0.0,0.09999999999999998,21,0.8571428571428571
228101,got selected wipro gis .but still n't received mail regarding joining date.when receiving joining date ?,biblical king david 's king solomon 's descendants exist today ?,0,0.0,0.0,78,0.7727272727272727
228102,indian government demonetized rs 500 1000 notes replaced 500 2000 note . n't contradicting ?,indian government demonetize current 500 1000 rupee notes replace new notes ?,1,0.0,0.0,41,0.8936170212765957
228103,hilarious answers quora ?,hilarious comments answers quora ?,0,0.0,0.0,9,0.9032258064516129
228104,mortal remains kuamari jayalalithaa buried cremated ?,jayalalitha buried cremated ?,1,0.0,0.0,24,0.8888888888888888
228105,treat asthma ?,treat asthma ?,1,0.0,0.0,0,1.0
228106,people get angry dislike infidelity ?,people get angry ?,0,0.0,0.0,19,0.8275862068965517
228107,u4 - tech lead position tech mahindra ?,crack tech mahindra interview ?,0,0.0,0.0,26,0.7058823529411765
228108,pictures ( without text ) deep meaning ( ) ?,pictures deep meaning ?,1,0.0,0.0,21,0.8333333333333334
228109,would india arvind kejriwal become next pm ?,happen arvind kejriwal become next pm india ?,1,0.0,0.0,16,0.9523809523809523
228110,future big data iot take future career years exp indian industry ?,alibaba.com sort global distribution website ?,0,0.0,0.0,51,0.7692307692307693
228111,`` gangs wasseypur '' ? based true story ?,gangs wasseypur based true story ?,1,0.0,0.0,8,0.9411764705882353
228112,junk food exist ?,junk food ?,0,0.0,0.0,6,0.782608695652174
228113,pissed us president ever ?,hated us president ever ?,0,0.0,0.0,4,0.9230769230769231
228114,good software engineer ?,become good developer ?,1,0.0,0.0,17,0.5185185185185185
228115,signs introvert ?,signs introvert ?,1,0.0,0.0,0,1.0
228116,"ipad ( air ) screen cracked , still working , much cost fix ?",much cost fix ipad screen ?,1,0.0,0.0,49,0.8372093023255814
228117,calculate tensile strength ?,tensile stress ?,1,0.0,0.0,14,0.782608695652174
228118,choose career ?,choose career ?,1,0.0,0.0,0,1.0
228119,average salary getting job geological survey india upsc exam ?,happens one gets job geological survey india upsc examination ?,0,0.0,0.0,23,0.9777777777777777
228120,would go friend ?,normal go friends ?,0,0.0,0.0,6,0.8148148148148148
228121,send another person message quora ?,send message quora ?,1,0.0,0.0,15,0.896551724137931
228122,"want crack nimcet mca , weak mathematics . reasoning , english computer good . shall ?",completed ba ( hons ) mathematics 6.8 cgpa . eligible take mca exams nimcet ?,0,0.0,0.0,62,0.782608695652174
228123,use spray paint cardboard ?,spray paint cardboard ? best kind use ?,1,0.0,0.09090909090909094,20,0.9696969696969697
228124,type views ( leftist/rightist ) upsc prefer/support writing answers mains ?,things one must pay attention writing answers upsc mains economics elective ?,0,0.0,0.0,61,0.9090909090909091
228125,coolest thing android ?,'s coolest thing ?,0,0.0,0.0,11,0.8571428571428571
228126,ca n't enjoy sex boyfriend ?,ca n't enjoy sex boyfriend anymore ?,1,0.0,0.0,8,0.972972972972973
228127,function internal elastic lamina arteries ?,function coronary artery ? coronary artery disease ?,0,0.0,0.0,27,0.8666666666666667
228128,xcode keep crashing ?,xcode crash time ?,1,0.0,0.0,9,0.8
228129,best easiest way meditate beginners ?,easiest way meditate stress relief ?,0,0.0,0.0,16,0.8275862068965517
228130,people invest brands people ?,people invest ?,0,0.0,0.0,14,0.8461538461538461
228131,use asynchronous synchronous counter control rotation motor ?,"controlling fan , need use micro-processor control using micro-controller ?",0,0.0,0.0,53,0.7777777777777778
228132,people try ask silly questions quora rather googling ?,many people ask google-able questions quora ?,1,0.0,0.0,34,0.8947368421052632
228133,great idea app zero skills coding ; start ?,great app idea . ? choices ?,1,0.0,0.0,26,0.7878787878787878
228134,learn seo ?,learn seo basic ?,0,0.0,0.0,6,0.8571428571428571
228135,"situation , friend starts dating ex friend .",fallen girl friends yet lives uncles society situation ?,0,0.0,0.0,40,0.7647058823529411
228136,bds canada ?,bds canada ?,1,0.0,0.0,0,1.0
228137,puzzles trick questions : correct answer : 11x11 = 4 ; 22x22 = 16 ; 33x33= ?,"puzzles trick questions : 24 h = 24 hours day , rest ?",0,0.0,0.0,40,0.8076923076923077
228138,best programming language know ?,best programming languages learn today ?,1,0.0,0.09999999999999998,10,0.8888888888888888
228139,"lottery strategy better odds : buying one ticket many games time , buying many tickets one game ?",ca n't buy mega millions tickets online ?,0,0.0,0.0,68,0.8717948717948718
228140,best places visit 3-day trip around kerala ?,best places visit kerala college students ?,1,0.0,0.09090909090909094,22,0.9
228141,best institutes online test series gate exam ?,best test series gate ece ?,0,0.0,0.09999999999999998,21,0.7407407407407407
228142,get account statements prior april 2014 state bank india ? ’ available online time april 2014 .,"much us gross public debt april 2014 , contributed increase/decrease ?",0,0.0,0.0,71,0.8627450980392157
228143,improve intelligence ?,best ways improve intelligence ?,1,0.0,0.11111111111111116,10,0.8484848484848485
228144,improve english speaking skills well writing skills ?,improve english speaking writing skills ?,1,0.0,0.0,12,1.0
228145,best investment strategies ?,best investment strategy beginners ?,1,0.0,0.11111111111111116,8,0.9629629629629629
228146,best kept secrets music mastering ?,best kept secret ?,0,0.0,0.125,17,0.7692307692307693
228147,agree actors actresses overrated ?,kai metal fury ?,0,0.0,0.0,27,0.48
228148,hilarious jokes ever ?,funniest joke 've ever heard read ?,0,0.0,0.0,23,0.8125
228149,gain weight naturally way ?,gain weight naturally ?,1,0.0,0.0,4,1.0
228150,good pun ?,best puns movies ?,0,0.0,0.125,12,0.5714285714285714
228151,blood overnight nose bad problem ?,bloody nose happened overnight bad problem ?,1,0.0,0.0,20,0.972972972972973
228152,disable smoke detector ?,ways disable smoke detector ?,1,0.0,0.0,5,0.9375
228153,"spy android phone , without access , free ?",best free spy apps android ?,0,0.0,0.09999999999999998,34,0.8235294117647058
228154,"need make corrections pan card , apply get fastest service ?",requirement needed apply isic card ?,0,0.0,0.0,41,0.7894736842105263
228155,"major effects cambodia earthquake , effects compare sanriku earthquake 1611 ?","major effects cambodia earthquake , effects compare sohei earthquake 1361 ?",1,0.0,0.0,7,0.9583333333333334
228156,negative points ?,negative points rss ?,0,0.0,0.0,4,0.96
228157,america `` great '' ?,exactly america great ?,1,0.0,0.0,14,0.8
228158,architect quora participated niasa thesis awards ' competition ?,budget hotel veliko tarnovo bulgaria ?,0,0.0,0.0,49,0.6666666666666666
228159,examples plasticity ?,examples plasticizer ?,0,0.0,0.0,3,0.8888888888888888
228160,freedom ?,'s freedom ?,1,0.0,0.0,3,0.8888888888888888
228161,iss fun ?,iss astronauts leisure ?,1,0.0,0.0,17,0.631578947368421
228162,process & requirements open homeopathic pharmacy india ?,many pharmacies india ?,0,0.0,0.0,40,0.8484848484848485
228163,different types infinity ?,types infinity ?,1,0.0,0.0,10,0.9090909090909091
228164,good online communities ?,best online communities ?,1,0.0,0.125,4,0.8888888888888888
228165,best language learning program ?,best program learn another language possibly free ?,1,0.0,0.08333333333333337,32,0.9142857142857143
228166,first supreme court justice west ?,is/was cruelest supreme court justice ?,0,0.0,0.0,17,0.875
228167,fingers different rings go ?,nowadays seeing girls wearing rings middle finger instead index finger . ?,0,0.0,0.0,55,0.7741935483870968
228168,women make sounds sex ?,people make noise sex ?,1,0.0,0.0,10,0.7692307692307693
228169,"interior designer , know design works ?",work interior designer designing ?,0,0.0,0.0,18,0.9629629629629629
228170,daily life librarian ?,librarian library science master 's degree ? like day life librarian ?,1,0.0,0.0,49,0.7741935483870968
228171,book changed life ?,reading book ever changed life ? one ?,1,0.0,0.0,19,0.9375
228172,keep regretting mean someone might crush year back ( n't met since ) . get ?,'s 4 months since asked crush crush 9 years still n't forgot unable get . help ?,0,0.07413915524365748,0.0,53,0.8571428571428571
228173,vegetables : broccoli turning yellow safe eat ?,eat vegetables n't like many vegetables ?,0,0.0,0.0,31,0.7222222222222222
228174,would sex period ?,sex periods safe ?,0,0.0,0.0,12,0.8
228175,people perceive ussr less evil nazi germany ?,us ussr became superpowers ww2 ? n't uk france became superpowers far less devastated war ussr ?,0,0.0,0.0,71,0.7
228176,would happen moon falls earth ?,would happen moon fell earth ?,1,0.0,0.0,2,0.9696969696969697
228177,delay test dates gre ?,interesting prediction made recent times ?,0,0.0,0.0,31,0.6923076923076923
228178,deal jealousy ?,deal jealousy people ?,0,0.0,0.0,7,0.9565217391304348
228179,crop circle ?,crop circles ?,1,0.0,0.0,1,0.9473684210526315
228180,spotify nott available india ?,spotify available india ?,1,0.0,0.0,5,1.0
228181,truth area 51 ?,exactly known area 51 ? exist ?,0,0.25543705193594135,0.0,20,0.5714285714285714
228182,national festival india ?,national festivals india ? celebrated ?,1,0.0,0.0,14,0.896551724137931
228183,european union survive current crisis confidence ? breaks mean international business ?,"european union survive brexit , break ?",1,0.0,0.0,52,0.8108108108108109
228184,shared wife ?,people cheat partners ?,0,0.0,0.0,18,0.5833333333333334
228185,type electromagnetic radiation would use see small things 1 2 mm layer aluminiuin earth like planet ?,"little object wrapped 2mm thick aluminium ball , could see radio/microwaves ( close infrared ) ?",0,0.0,0.0,77,0.7843137254901961
228186,"destroyed congress , corruption rahul gandhi ?",rahul gandhi destroy congress ?,0,0.0,0.0,36,0.9444444444444444
228187,people answering quora lonely and/ unemployed ?,writers quora mostly lonely job ( unemployed ) ?,1,0.0,0.0,27,0.8292682926829268
