id,question1,question2,is_duplicate,CosineSimilarity,JaccardSimilarity,Levenshtein,DiceSimilarity
128001,"movie doctor , injured man car ( man paralysed ) , loved girlfriend ?",prove vision based object recognition np complete problem ?,0,0.0,0.0,51,0.8372093023255814
128002,improve communication effectively ?,improve communication skills ?,1,0.0,0.0,9,0.8823529411764706
128003,best iphone case ?,best iphone 6 case ?,0,0.0,0.0,2,0.9629629629629629
128004,lose 38 pounds year ?,lose weight ?,1,0.0,0.0,14,0.46153846153846156
128005,possible answers hard problem consciousness ?,answer hard question consciousness ?,1,0.1711683203436897,0.0,18,0.8235294117647058
128006,many incredible female singers 90s ?,successful boy bands 90s ?,0,0.0,0.0,24,0.8235294117647058
128007,many messages guy exchange girl tinder asking meet ?,"'ve hooked girl tinder , 'll meeting next week . seems really sophisticated . suggestions ?",0,0.0,0.0,72,0.8444444444444444
128008,use time ?,use time ?,1,0.0,0.0,0,1.0
128009,difference toll tax ?,difference tax revenue ?,0,0.0,0.0,10,0.8571428571428571
128010,fusion reaction fission reaction release energy ?,come fission chain reactions stopped ? always free neutrons going break nuclei elements !,0,0.0,0.0,59,0.8
128011,cook cold soup ?,cook soup ?,0,0.0,0.0,5,0.8888888888888888
128012,possible pay us public debt ?,could us realistically pay debt ?,1,0.0,0.0,22,0.967741935483871
128013,people still believe world flat ?,people still believe world flat ?,1,0.0,0.0,0,1.0
128014,forget girl feelings ?,one forget girl love ?,1,0.0,0.0,11,0.9166666666666666
128015,books architecture student read ?,books architecture students read ?,1,0.0,0.0,1,1.0
128016,improve english language ?,improve english grammar ?,0,0.0,0.0,7,0.967741935483871
128017,examples polar molecule ?,examples polar molecules ?,1,0.0,0.0,1,1.0
128018,okay platonically love someone 've never met ?,okay fall love someone never met person ?,0,0.0,0.0,20,0.8823529411764706
128019,start business ?,exactly start business ?,1,0.0,0.0,8,0.8461538461538461
128020,major differences chinese western cultures ?,major differences chinese culture western cultures ?,1,0.0,0.0,8,1.0
128021,say extra-terrestrial beings/life n't exist . 'm convinced tell others n't either . 's right ?,existence extra-terrestrial life proven ? myth ?,0,0.0,0.0,66,0.8444444444444444
128022,balance personal professional life way successful ?,balance personal life professional life ?,1,0.0,0.0,20,0.9032258064516129
128023,"n't proof address , apply pan card ?",apply pan card online offline ?,1,0.0,0.0,30,0.8387096774193549
128024,book ticket irctc mobile app n't reflect back irctc account log website . ?,unable see recently booked tickets wish get sms mobile irctc account ?,0,0.0,0.0,57,0.8372093023255814
128025,way avoid page-turning blackout e-book reader ?,symbols associated socialism ? determined ?,0,0.0,0.0,38,0.7567567567567568
128026,exactly must get yale ?,get yale ?,0,0.0,0.0,13,0.7619047619047619
128027,jimmy wales make money ?,jimmy wales earn money wikipedia ?,1,0.0,0.0,13,0.9032258064516129
128028,want kid vs want ?,love wid guy past 4.5 years.we lot fights going among us.but suddenly says doesnt love yet cares .,0,0.0,0.0,86,0.5
128029,best place visit near pune 3-4 days ?,best places visit near pune solo ?,0,0.0,0.0,9,0.8333333333333334
128030,ever cat attack ?,birds attack cats ?,0,0.0,0.0,12,0.7
128031,rock music rock spirit dead ?,rock music dying ?,1,0.0,0.0,15,0.7586206896551724
128032,first programming language learn want become game developer ?,programming languages learn game development ?,1,0.0,0.0,22,0.8947368421052632
128033,"people get tattoos , purpose serve ?",people get tattoos places ?,1,0.0,0.0,12,0.8
128034,gain healthy weight mass ?,gain weight healthy way ?,1,0.0,0.0,13,0.9230769230769231
128035,japan still war russia ? japan safe place ?,japan russia technically still war . mean ?,0,0.0,0.0,30,0.8571428571428571
128036,dangerous nuclear war ?,danger nuclear war ?,0,0.0,0.0,3,0.9230769230769231
128037,best strategy netherlands defeat argentina 2014 world cup semifinal match ?,best strategy argentina defeat netherlands 2014 world cup semifinal match ?,0,0.0,0.0,18,1.0
128038,run ze cao 's falsification einstein 's relativity valid ?,republican party supporters ask loaded questions quora ? actually believe say provocative ?,0,0.0,0.0,66,0.8205128205128205
128039,shall one mental pressure ?,mental pressure ?,1,0.0,0.0,10,0.9230769230769231
128040,funniest question ever asked quora ?,wittiest funniest questions quora ?,1,0.0,0.0,19,0.8666666666666667
128041,unique characteristics makes `` facebook '' successful ?,characteristics successful people ?,0,0.0,0.0,33,0.7777777777777778
128042,traffic laws cuba particularly hard foreign drivers get used ?,traffic laws china particularly hard foreign drivers get used ?,0,0.0,0.0,3,0.9767441860465116
128043,"universe expanding , expanding ? effect us ?",universe expanding ; surely must expanding something ?,1,0.0,0.0,23,0.7692307692307693
128044,n't wear socks sleeping ?,sleep side wearing kokoon ?,0,0.0,0.0,22,0.875
128045,"basic differences iaas , paas saas ?",ok shift paas iaas wo n't cut ?,0,0.0,0.0,24,0.6
