id,question1,question2,is_duplicate,CosineSimilarity,JaccardSimilarity,Levenshtein,DiceSimilarity
276002,best sbi life axis bank child insurance ?,sbi life best axis bank child insurance ?,1,1.0,1.0,10,1.0
276003,universities power solutions international recruit new grads ? majors looking ?,universities oceaneering international recruit new grads ? majors looking ?,0,0.0,0.0,11,0.975609756097561
276004,`` demonetisation 500 & 1000 rupee notes '' help reduce price real estate ?,impact real estate banning 500 1000 rupee notes india ?,1,0.0,0.0,51,0.8636363636363636
276005,"best personal financial advisors pocatello , id people saving retirement ? experiences ?",best personal financial advisors seattle people saving retirement ? experiences ?,0,0.028791551203386594,0.0714285714285714,11,0.975609756097561
276006,"us zip code climate conditions would closely match london , uk ?",part north america climate similar south england ?,0,0.0,0.0,48,0.8205128205128205
276007,mind blowing inventions people n't know ?,mind-blowing inventions gadgets people n't know ?,0,0.0,0.0,9,0.9473684210526315
276008,improve english language ?,speak english fluently ?,1,0.0,0.0,14,0.75
276009,calculate volume pyramid ?,calculate volume pyramid ?,1,0.0,0.0,0,1.0
276010,know someone blocked facetime ?,know blocked someone true caller ?,0,0.0,0.0,21,0.8823529411764706
276011,best socks wear doc martens ?,best socks use doc martens ?,1,0.041105560640226455,0.09090909090909094,4,0.9333333333333333
276012,difficult puzzle ?,difficult riddle puzzles ever ?,0,0.0,0.0,13,0.8888888888888888
276013,people ask questions quora nothing ?,people ask `` yes '' `` '' questions quora ?,0,0.0,0.0,24,0.8571428571428571
276014,anxious comes money ?,generator momentarly overloaded motor startup ?,0,0.0,0.0,37,0.6666666666666666
276015,girl like.i think likes too.i asked 'll girlfriend problems except one.that 've got job different country . 've got go there.but really want work . ?,n't end soul mates ?,0,0.0,0.0,133,0.6341463414634146
276016,"girl already boyfriend always likes talk around , mean ?",girls talk boyfriend girlfriends ?,0,0.0,0.0,33,0.8947368421052632
276017,urine smell like fish ?,urine smell like fish ?,1,0.0,0.0,0,1.0
276018,general stores pune accept sodexo meal passes ?,dirty secrets woman working corporate ?,0,0.0,0.0,34,0.8
276019,feel sensation called déjà vu ?,get déjà vu ?,1,0.0,0.0,19,0.6896551724137931
