id,question1,question2,is_duplicate,CosineSimilarity,JaccardSimilarity,Levenshtein,DiceSimilarity
68000,jack fraser 's iq ?,jack fraser ’ iq ?,1,1.0000000000000002,1.0,2,0.9230769230769231
68001,favourite dish recipe ?,favourite dish ?,1,0.0,0.0,7,0.9333333333333333
68002,get sort job failed high school skills ?,attractive jobs men get high school without college ( yet ) ?,0,0.0,0.0,37,0.7317073170731707
68003,funds flow statement differ balance sheet ?,balance sheet ? funds flow statement differ balance sheet ?,1,0.0,0.0,16,1.0
68004,donald trump 's presidency affect international students ?,trump ’ victory mean international students ?,1,0.0,0.0,22,0.8947368421052632
68005,best book learn programming beginners ?,'s good book learn programming absolute beginner ?,1,0.0,0.0,17,0.9142857142857143
68006,congestive heart failure ?,fatal congestive heart failure ?,0,0.0,0.0,6,1.0
68007,differences pizza hut pan crust regular crust ?,complain pizza hut ?,0,0.0,0.0,34,0.75
68008,best way make right decision successfully ?,choose make right decision ?,1,0.0,0.0,21,0.8421052631578947
68009,"air insulator , lightning able go ?",lightning travel air ? despite air poor conductor lightning .,1,0.0,0.0,48,0.8
68010,"help friend suffering depression , willing anything ?",best way help friend suffering depression ?,0,0.0,0.0,28,0.95
68011,best therapy dyshidrotic eczema ?,best therapy eczema ?,0,0.0,0.0,12,0.9032258064516129
68012,handwriting keep changing ?,causes slanted handwriting ?,0,0.0,0.0,20,0.8387096774193549
68013,worth getting apple watch ?,apple watch worth ?,1,0.0,0.0,20,0.8888888888888888
68014,overcome fear failure ?,'m afraid failure ?,1,0.0,0.0,11,0.8
68015,worst stupidest questions asked quora ?,annoying questions come across quora ?,1,0.0,0.0,24,0.75
68016,good books political science ?,best books politics ?,0,0.0,0.0,13,0.8571428571428571
68017,"could government hiding giants , demons , aliens , something know ?",would governments hide aliens ?,0,0.0,0.0,39,0.9230769230769231
68018,get better grades ?,get better grades next quarter ?,1,0.0,0.0,13,0.8333333333333334
68019,one define `` old immigrants '' ?,know life ?,0,0.0,0.0,27,0.5925925925925926
68020,start mushroom bussiness india ?,capacity control ?,0,0.0,0.0,27,0.5925925925925926
68021,difference love liking ?,difference love true love ?,0,0.0,0.0,9,0.8571428571428571
68022,ways help teenager overcome depression ?,overcome clinical depression ?,1,0.0,0.0,24,0.8571428571428571
68023,like sir isaac newton ?,sir isaac newton ?,0,0.0,0.0,5,0.9230769230769231
68024,best web hosting ?,best web hosting service ?,1,0.0,0.0,8,0.8888888888888888
68025,dehydrated lower blood pressure ?,much excercise lower blood pressure ?,0,0.0,0.0,12,0.7878787878787878
68026,forgot facebook email password log ?,open facebook account forgot password gmail ?,1,0.0,0.0,24,0.95
68027,create gui using c/c++ ?,create using c ?,0,0.0,0.0,8,0.9230769230769231
68028,good alternatives clixgalore australian merchant ?,"html , mathml css good alternative latex ? ?",0,0.0,0.0,36,0.9473684210526315
68029,flat keys stable square keys design shafts ?,tha diffrent absolute strict liability ?,0,0.0,0.0,34,0.8648648648648649
68030,happens newsroom ? news reading live program pre recorded show ?,review max steel ( 2016 movie ) ?,0,0.0,0.0,49,0.631578947368421
68031,good effects ice cream fever ?,ice cream good fever ?,1,0.0,0.0,18,0.9285714285714286
68032,top english melodius songs ?,best english songs ever ?,0,0.0,0.0,15,0.7586206896551724
68033,ca n't persian cats go outside ?,persian cat . feed ?,0,0.0,0.0,16,0.8
68034,mlb players still share hotel room another player road trips ?,"responsible 'food lodging ' type expenses mlb players season , team individual player ?",0,0.0,0.0,67,0.8
68035,"turn 20 may , advice give ?","going turn mid 20 soon , advice give ?",1,0.0,0.0,14,0.918918918918919
68036,college student earn money ?,ways college students earn money ?,1,0.0,0.0,6,0.9696969696969697
68037,multicellular bateria developed ?,multicellular bacteria produced ?,1,0.0,0.0,8,0.967741935483871
68038,best liquor shots ?,best liquors shots ?,1,0.0,0.0,1,1.0
68039,difficult building operating system ?,difficult create operating system days ?,1,0.0,0.0,13,0.9743589743589743
68040,best short story friendship ?,best short story friendship ?,1,0.0,0.0,0,1.0
68041,yellow top coder get job ?,yellow top coder prepare get job ?,1,0.0,0.0,8,0.967741935483871
68042,appropriate time pregnancy test taking unwanted 72-hour pill ?,ideal time take pregnancy test ? accurate wait longer ?,0,0.0,0.0,34,0.9090909090909091
68043,ca n't find true love whole life ?,find true love ?,0,0.0,0.0,18,0.8387096774193549
68044,purpose javascript used ?,javascript used ?,0,0.0,0.0,8,0.9655172413793104
68045,"life insurance required , going usa job ?",create profile picture like kevin mccauley ?,0,0.0,0.0,33,0.6486486486486487
68046,indians racist white fair skinned people ?,people india much hatred dark skinned indians ?,0,0.0,0.0,28,0.8888888888888888
68047,possible accidentally split atom cause nuclear explosion ?,would atom explode split ?,0,0.0,0.0,41,0.8235294117647058
68048,best shampoo oily scalp dry hair ?,best shampoo oily hair dry scalp ?,0,0.0,0.0,8,1.0
68049,india need new constitution ?,india needs change constitution ?,1,0.0,0.0,6,0.8888888888888888
68050,earn money money ?,earn money little money ?,1,0.0,0.0,7,0.8571428571428571
68051,others cope sexless relationship ?,cope living others introvert ?,0,0.0,0.0,25,0.8666666666666667
68052,book best study gre ?,best book gre exam ?,1,0.0,0.0,15,0.7692307692307693
68053,multiple threads within process share address space linux ? say linux n't distinguish process thread ?,best queuing system process transactional data order using multiple producers ( threads ) multiple consumers ( threads ) ?,0,0.0,0.0,87,0.8444444444444444
68054,saltwater taffy candy imported china ?,saltwater taffy candy imported south korea ?,1,0.0,0.0,9,0.95
68055,best ifb service center hyderabad ?,install heir crown mod stainless steel 6.4 total war medieval 2 ?,0,0.0,0.0,48,0.7027027027027027
68056,u.s. oppose universal value human rights grow food ?,u.s. bases countries countries n't want ?,0,0.0,0.0,34,0.7027027027027027
68057,chemical formula clorox bleach ? make home ?,clorox bleach pool chlorine differ ?,0,0.0,0.0,32,0.8125
68058,trust guy takes advantage drunk girl ?,take advantage guy needs €50 ?,0,0.0,0.0,23,0.8125
68059,ernest w. adams disable comments answers ?,ernest adams disable comments answers ?,1,0.0,0.0,3,0.9696969696969697
68060,sources long run economic growth ?,factors sources long run economic growth ?,0,0.0,0.0,8,0.9411764705882353
68061,improve conversation everyone ?,improve conversation ?,1,0.0,0.0,9,0.9655172413793104
68062,know neuroplasticity ?,importance neuroplasticity ?,1,0.0,0.0,9,0.9090909090909091
68063,kashmir issue ?,kashmir conflict start ?,0,0.0,0.0,12,0.6923076923076923
68064,would consider israel illegal country ?,would statement `` n't illegal would kill '' considered death threat sent elected official ?,0,0.0,0.0,68,0.8205128205128205
68065,india uri attack ?,done india uri attack tackle pakistan ?,1,0.0,0.0,21,0.8148148148148148
68066,one exercise help lose belly fat ?,combination diet exercise tips result losing belly fat building six pack abs ?,0,0.0,0.0,47,0.85
68067,poop arthropod ?,insects eat dog poop ?,0,0.0,0.0,15,0.6363636363636364
68068,america wage war many countries ?,america waged many wars ?,1,0.0,0.0,11,0.8666666666666667
68069,podcast network ?,podcast ?,0,0.0,0.0,8,0.782608695652174
68070,contact lenses stored water ?,okay put contact lenses water ? ?,1,0.0,0.0,18,0.8275862068965517
68071,happens use petrol diesel vehicles ?,heppen use petrol diesel engine ?,1,0.0,0.0,8,0.875
68072,n't heard back interviewer interview . say email ?,mean n't heard recruiter two weeks facebook phone interview ?,0,0.0,0.0,38,0.8372093023255814
68073,drop year ihm jaipur give nchmct jee next year try ihm pusa keeping mind got rank 2341 year without styding,got cse ecommerce upes got 94 % pcm . join upes take drop well entrances next year ? give many entrances year . ?,0,0.0,0.0,91,0.8301886792452831
68074,radio waves emitted ?,create radio waves ?,1,0.0,0.0,15,0.9230769230769231
68075,loved country world ?,country loved throughout world ?,1,0.0,0.0,16,0.9333333333333333
68076,would happen stable isotopes gallium ?,would happen stable isotope scandium ?,0,0.0,0.0,5,0.9444444444444444
68077,prayers answered grace . god answer ?,whose prayers god answer ?,0,0.0,0.0,18,0.896551724137931
68078,explain theory relativity simple words ?,explain theory relativity 13year old ?,1,0.0,0.0,9,0.8648648648648649
68079,find better alone . able develop good friend.but still jealousy see people enjoying . normal ?,good reputation among friends ( boys & girls ) . think good boy . watched porn times . see good looking girls sometimes avoid looking tell 's good manners stare . bad getting thoughts initially ?,0,0.0,0.0,146,0.8235294117647058
68080,grow beard easily ?,grow beard ?,1,0.0,0.0,7,0.8333333333333334
68081,difference right left side headphones ?,earphones marked left right difference ?,1,0.0,0.0,28,0.9444444444444444
68082,stop dad smoking ?,get dad stop smoking ?,1,0.0,0.0,9,0.9629629629629629
68083,"logic behind isb opening another campus mohali ? especially applicant pool reduced year , n't tantamount diluting brand ?",isb known brand us ?,0,0.0,0.0,106,0.6285714285714286
68084,grow hair faster ?,make hair grow ?,1,0.0,0.0,10,0.8
68085,women really oppressed disadvantaged society degree feminist say ?,"sjws feminists causing problems society , sargon akkad wrong ?",0,0.0,0.0,51,0.8636363636363636
68086,partition india 1947 really necessary ?,partition india 1947 inevitable ?,1,0.0,0.0,14,0.8648648648648649
68087,governmentand basic functions ?,government basic functions ?,1,0.0,0.0,3,0.9714285714285714
68088,believe everything happens reason ?,everything happens reason ? people believe true ?,1,0.0,0.0,30,0.9714285714285714
68089,make world better place ?,would make world better place ?,0,0.0,0.0,6,0.967741935483871
68090,start company india scratch ?,start business india scratch ?,1,0.0,0.0,8,0.7586206896551724
68091,"weak ignorance impediment survival , arrogance ? ( chinese )","weak ignorance impediment survival , arrogance ?",1,0.0,0.0,12,0.9333333333333333
68092,get back instagram account back ?,get back instagram account ?,0,0.0,0.0,5,1.0
68093,best company online earning ?,current foreign policy u.s. ?,0,0.0,0.0,22,0.8235294117647058
68094,career options btech mechatronics ?,career options btech mechatronics ?,1,0.0,0.0,0,1.0
68095,us win war 1812 ?,would canada part us today war 1812 never occurred ?,0,0.0,0.0,38,0.6875
68096,shroud turin ?,think shroud turin ?,1,0.0,0.0,6,0.9565217391304348
68097,late period mean 'm pregnant ?,sex 2 month ago period 2 days last month month 'm 2 weeks late . could pregnant ?,1,0.0,0.0,56,0.75
68098,like pornstar ?,'s like pornstar ?,1,0.0,0.0,3,0.9629629629629629
68099,none banks pakistan providing merchant account services ecommerce site currently . ?,service beyond best regards setting merchant account payment gateway usa ecommerce startup ?,0,0.0,0.0,55,0.9090909090909091
68100,best football team ever ?,best football team ever ?,1,0.0,0.0,0,1.0
68101,"need prepare case study based currently ongoing business problem/strategy-change ( taxation/finance/business process ) us firm . need assess problem , come solution make presentation . anyone suggest topics ?",prepare assessment speaking & listening speech . get ideas topic mystery ?,0,0.0,0.0,159,0.8
68102,international schools performing better mainstream schools chennai ?,best international school chennai ?,0,0.0,0.0,41,0.875
68103,mean loop invariant ?,loop invariants used ?,1,0.0,0.0,11,0.8571428571428571
68104,difference tatkal premium tatkal tickets indian railways ?,book premium tatkal ticket ?,0,0.0,0.0,33,0.7647058823529411
68105,many hours person work attentively without sleeping ?,"many hours focused , detailed work person reasonably 24-hour period , needing sleep ?",1,0.0,0.0,52,0.8085106382978723
68106,call recorder would work samsung j5 2016 ?,samsung galaxy j5 takes long charge . problem ?,0,0.0,0.0,37,0.7111111111111111
68107,prepare coal india management trainee ( computer science ) exam 2017 ?,medical tests done management trainee coal india time medical test ?,0,0.0,0.0,42,0.7692307692307693
68108,disadvantages demonitisation ?,demonetization move modi administration really backfired ?,0,0.0,0.0,42,0.7272727272727273
68109,good weightlifting everyday ?,good pushups everyday ?,0,0.0,0.0,12,0.7096774193548387
68110,asked second round entrance hrm tiss ?,planning take hrm course tiss . economics subject graduation . helpful pursuing hr ?,0,0.0,0.0,64,0.8205128205128205
68111,overcome habit procrastination ?,one overcome procrastination ?,1,0.0,0.0,10,0.9333333333333333
68112,distinction dialectical idealism dialectical materialism ?,dialectical materialism layman 's terms ?,0,0.0,0.0,34,0.896551724137931
68113,good colleges pursuing mba hotel management hospitality management hyderabad ?,hospitality management good field study ?,0,0.0,0.0,54,0.8947368421052632
68114,best books learning stock market ?,finance : best way learn stocks ?,0,0.0,0.0,25,0.8235294117647058
68115,day life biochemist like ?,day day life hacks armed forces law enforcement people know civilians n't ?,0,0.0,0.0,56,0.8205128205128205
68116,'s good workout plan lose belly fat ?,lose body fat belly chest ?,1,0.0,0.0,24,0.7058823529411765
68117,anantapur receives scanty rainfall among telugu district 's ?,new video song 'evare ' telugu remake malayalam hit `` premam '' receiving many negative comments ?,0,0.0,0.0,77,0.8888888888888888
68118,women enjoy giving blow jobs ?,women enjoy give man blowjob ?,1,0.0,0.0,7,0.9333333333333333
68119,best college bangalore mtech ?,best colleges bangalore mtech ?,1,0.0,0.0,1,1.0
68120,best english tutorials youtube indians ?,best badminton tutorial beginner youtube ?,0,0.0,0.0,23,0.9411764705882353
68121,supplements actually burn belly fat lower body fat ?,herb spice actually burn body fat fast ?,1,0.0,0.0,26,0.8947368421052632
68122,think make statement police ?,"considering wave/particle duality , uncertainty , possible one particle universe ?",0,0.0,0.0,62,0.6486486486486487
68123,side effects diabetes ?,side effects diabetes ?,1,0.0,0.0,0,1.0
68124,express vpn best world ? especially china ?,india become good place sex tourism foreign females earn revenue country ?,0,0.0,0.0,56,0.8571428571428571
68125,lose erection immediately ejaculation ?,regain erection quickly ejaculation ?,0,0.0,0.0,14,0.8235294117647058
