id,question1,question2,is_duplicate,CosineSimilarity,JaccardSimilarity,Levenshtein,DiceSimilarity
116001,ways treat muscle pain shoulder blade ?,handle shoulder blade muscle pain ?,0,0.7758595484827585,0.5714285714285714,28,0.918918918918919
116002,books changed life ?,amazing dedications seen book ?,0,0.0,0.0,24,0.8125
116003,'m 12 'm pregnant ?,'m pregnant 14 ?,0,0.0,0.0,9,0.9230769230769231
116004,unusual aspects politics government italy ?,unusual aspects politics government india ?,0,0.0,0.0,4,0.9444444444444444
116005,compiler designing ?,compiler design ?,1,0.0,0.0,3,1.0
116006,'s next amazon.com ?,amazon next ?,0,0.0,0.0,13,0.8333333333333334
116007,difference load line wires ?,neutral wire common wire differ ?,0,0.0,0.0,22,0.8666666666666667
116008,surgical strikes really happen ?,india really conduct surgical strike pakistan ?,1,0.0,0.0,32,0.9142857142857143
116009,bda helps data analytics ?,look flashback ?,0,0.0,0.0,20,0.6153846153846154
116010,global motion detection used removing camera ego ?,train 200 lbp cascades objects try real time object detection camera using opencv . work fast cpu ?,0,0.0,0.0,70,0.8
116011,trump run presidency like business ?,donald trump run america like trillion dollar business ?,1,0.0,0.0,30,0.9142857142857143
116012,forget someone loved deeply ?,forget someone ?,0,0.0,0.0,13,0.8148148148148148
116013,overcome workplace stress ?,reduce workplace stress ?,1,0.0,0.0,6,0.8666666666666667
116014,best whey protein brands india ?,best brands producing whey protein india ?,1,0.0,0.0,21,0.9142857142857143
116015,many bottles water gallon ?,water bottles stores overpriced ?,0,0.0,0.0,19,0.7096774193548387
116016,suny buffalo provide scholarships tuition waiver international students ms mis program ?,"better university mis : suny , buffalo northeastern university ?",0,0.0,0.0,67,0.8372093023255814
116017,learning path sdn ?,sdn simulators currently available ?,0,0.0,0.0,29,0.6875
116018,life keeps failing ?,keep failing life ?,0,0.0,0.0,11,0.9565217391304348
116019,"ow drive edmonton auckland described , history cities compare contrast history ottawa ?","drive edmonton auckland , notable features route compare canadian cities ?",1,0.0,0.0,41,0.9090909090909091
116020,place online upload recorded sound clips identify song ?,want record song gf . n't lot know-how make sound better without expensive programs/hardware . ?,0,0.0,0.0,72,0.7391304347826086
116021,necessary producer accumulate large amount wealth ?,accumulate large amount wealth ?,0,0.0,0.0,19,0.8823529411764706
116022,many bollywood actresses perfect masochist real life ?,many bollywood actresses perfect wife-material real life ?,0,0.0,0.0,11,0.95
116023,couple blood type normal baby ?,baby 's normal blood oxygen level ?,0,0.0,0.0,26,0.7272727272727273
116024,healthiest ways control anger without making build ?,best ways control anger ?,0,0.0,0.11111111111111116,28,0.8333333333333334
116025,'s lowest amount put walmart gift card ?,'s highest amount put walmart gift card ?,1,0.0,0.0,4,0.975609756097561
116026,befriend enemy ?,befriend called enemy ?,0,0.0,0.0,7,0.88
116027,anybody wan na practice chinese speaking chatting online app ?,stay make things work boyfriend go live parents start fresh 27 ?,0,0.0,0.0,52,0.8636363636363636
116028,feel like drown ?,one prevent dry drowning ?,0,0.0,0.0,16,0.6923076923076923
116029,prepare rbi grade b exam 2017 ?,predicted notification rbi grade b 2017 may 2017 ?,0,0.0,0.0,25,0.8108108108108109
116030,'s fault changing lanes car accident ?,"merge lanes , 's fault auto accident ?",1,0.0,0.0,24,0.8888888888888888
116031,world 's first love ?,feel today 's world love replaced lust ? lust occurs first followed love,0,0.0,0.0,54,0.8484848484848485
116032,leading fire windows service affordable price australia ?,good restaurants mumbai used long office meetings affordable price ?,0,0.0,0.0,47,0.9230769230769231
116033,l study efficiently ?,study hard ?,1,0.0,0.0,13,0.6086956521739131
116034,android tablet shows authentication problem connecting wi-fi . ?,"recently installed wi fi internet connection , unable connect mobile showing `` authetication problem '' ?",0,0.0,0.0,70,0.875
116035,stop chihuahua biting shoes ?,stop english bulldog/pitbull mix puppy biting shoes ?,1,0.0,0.0,29,0.7647058823529411
116036,find professional hacker ?,hire hacker ?,1,0.0,0.0,14,0.72
116037,observe like sherlock holmes ?,get really good deducing things like sherlock holmes ?,1,0.0,0.0,29,0.7272727272727273
116038,amazing pet ? let know his/ story .,"many indian students able afford go australia mba , pay ?",0,0.0,0.0,42,0.7317073170731707
116039,meant digital transactions india ?,anybody write lyrics translate song `` lekha '' kuchipudi dance drama `` bhama kalapam '' ?,0,0.0,0.0,71,0.7692307692307693
116040,good books learn astronomy ?,best books learn astronomy beginners ?,1,0.0,0.0,14,0.9375
