id,question1,question2,is_duplicate,CosineSimilarity,JaccardSimilarity,Levenshtein,DiceSimilarity
356002,importance moral education ?,children receive education morality school ?,0,0.2458215183623057,0.16666666666666663,31,0.8484848484848485
356003,'s like live normal life without drugs alcohol ?,life better without alcohol ?,0,0.0,0.0,24,0.7567567567567568
356004,best ways saving water ?,save water ?,1,0.0,0.0,13,0.782608695652174
356005,donald trump loses run 4 years ?,trump loses 2016 might run 2020 ? could win ?,1,0.0,0.0,33,0.6842105263157895
356006,work noun verb ?,google noun verb ?,0,0.0,0.0,5,0.8181818181818182
356007,find best seo company delhi ?,best seo company delhi digital marketing ?,1,0.0,0.0,23,0.8947368421052632
356008,meant `` colonic fecal stasis '' ?,meant `` fecal stasis '' ?,0,0.0,0.0,8,0.9655172413793104
356009,mulayam singh yadav expel akhilesh yadav samajwadi party ? think ?,akhilesh yadav removed samajwadi party ?,0,0.0,0.0,36,0.8780487804878049
356010,become good sex ?,good sex ?,1,0.0,0.0,7,0.8421052631578947
356011,get visitors blog ?,increase traffic website ?,0,0.0,0.0,20,0.64
356012,download app another country 's app store ?,app store divided countries ? 's purpose ? parameters differ country country ?,0,0.0,0.0,59,0.8108108108108109
356013,"3 ( ) circularly related evidences , making next chain n % ( less ) probable , resolved ?",work probability k ( ) consecutive successes list n bernoulli trials ?,0,0.0,0.0,68,0.8163265306122449
356014,"ureaplasma , fungus , live symbiosis kind bacteria fungus produces necessary food source , urea ?",know whether throw food away fungus ?,0,0.0,0.0,78,0.75
356015,caused spanish civil war ?,spanish civil war ? caused ?,0,0.0,0.0,16,1.0
356016,top 10 hip-hop albums 2000s ?,top 10 hip-hop albums 80s ?,0,0.0,0.0,3,0.9411764705882353
356017,well trained pakistani troops ?,"come national pr director 's top comment vetting cv invariably , `` candidate 's average tenure previous jobs 2.5 years '' ?",0,0.0,0.0,103,0.6190476190476191
356018,two child policy remove india 's population woes ?,india one child policy ?,1,0.0,0.0,35,0.7647058823529411
356019,keep busy avoid overthinking ?,keep busy ?,0,0.0,0.0,19,0.6428571428571429
356020,convince parents love marriage ?,best idea trick convince parents approving love marriage convincing failed ?,0,0.0,0.0,44,0.8888888888888888
356021,earning lot money priority ?,earn lots money ?,0,0.0,0.0,13,0.8461538461538461
356022,easily pooled quota waiting lists get confirmed ?,"meaning pqwl , rlwl , gnwl , rlgn , rswl , ckwl , railway waiting list ?",0,0.0,0.0,55,0.85
356023,"books riemannian geometry give strong geometric intuition , suitable physicists applications general relativity ?",uses tetracyclines ?,0,0.0,0.0,97,0.7428571428571429
356024,best speech 've ever heard ?,best speeches heard ?,1,0.0,0.0,8,0.9230769230769231
356025,embrassing moment life ?,best embarrassing moment life ?,1,0.0,0.0,7,1.0
356026,find rupay debit card cvv number ?,find cvv number debit card ?,0,0.0,0.0,20,0.9375
356027,best headphones ?,best headphones heard ?,1,0.0,0.0,6,0.96
356028,scored 96 percentile cat 2014. iims expect call wat/gd pi rounds ?,"scores ssc , hsc graduation effect percentile cat & call iims interviews ?",0,0.0,0.0,51,0.72
356029,jeb bush 45th president united states ?,n't jeb bush 45th president united states ?,1,0.0,0.0,4,0.9714285714285714
356030,message one quora ?,send private message quora ?,1,0.0,0.0,15,0.8275862068965517
356031,prepare upsc exam syllabus upsc exam ?,syllabus upsc exam ?,1,0.0,0.0,18,0.9629629629629629
356032,best laptop buy 30k india ?,best laptop 30000 ?,1,0.0,0.0,11,0.8
356033,czech republic safe indian girl studying alone two years ?,safe north indian girl visit north eastern states alone ?,0,0.0,0.0,43,0.7894736842105263
356034,lose belly fat quickly ?,lose belly fat 'm skinny ?,1,0.0,0.0,7,0.8125
356035,north korea ?,north korea right ?,0,0.0,0.0,6,0.9090909090909091
356036,least metallic elements ?,multivalent elements ?,0,0.0,0.0,11,0.8695652173913043
356037,free online astrology prediction . ?,good free online astrologers ?,1,0.0,0.0,18,0.875
356038,submit press release reuters ?,acceptable way submit press release twitter users ?,0,0.0,0.0,23,0.896551724137931
356039,tell man cheating even hides really well ?,tell man cheating flirting girls ?,1,0.0,0.0,19,0.8484848484848485
356040,company need ceo ?,company needs ceo ?,1,0.0,0.0,1,0.9565217391304348
356041,get wedding invitation card reasonable prices pune kolhapur ?,working mobile ip ?,0,0.0,0.0,48,0.7428571428571429
356042,pros cons intimidating others ?,get circumcised without anesthesia adult person ?,0,0.0,0.0,36,0.9142857142857143
356043,testosterone boosters work ?,natural testosterone boosters ?,0,0.0,0.0,13,0.782608695652174
356044,insert finger vagina feel buldge ?,normal feel large bump inserting finger vagina ?,1,0.0,0.0,35,0.8823529411764706
356045,convert gb mb ?,convert mb gb ?,0,0.0,0.0,2,1.0
356046,impossible nothing nothing impossible ?,"nothing impossible , n't impossible possible ?",0,0.0,0.0,23,0.9333333333333333
356047,people ask questions quora could easily answered using search engine ?,people bother ask questions quora could google get answer ?,1,0.0,0.0,35,0.9523809523809523
356048,p orbital higher energ ?,indian women find american men attractive ?,0,0.0,0.0,33,0.6206896551724138
356049,far mars earth ?,"current technology , long would take reach mars earth ?",1,0.0,0.0,40,0.6
356050,sap fico free online practice ?,sloganeering allowed inside indian parliament ?,0,0.0,0.0,32,0.8
356051,find nice girlfriend singapore ?,get girlfriend singapore ?,1,0.0,0.0,9,0.9333333333333333
356052,stock market work generally ?,stock market work ?,1,0.0,0.0,10,0.8571428571428571
356053,'s better html : inside h1 h1 inside ?,default margins html headers increase h1 h6 ?,0,0.0,0.0,32,0.7428571428571429
356054,find cofounder startup ?,fire cofounder startup ?,1,0.0,0.0,2,1.0
356055,cache memory ?,"computers 512 kb cache memory , , tablet gather 80 mb cache memory facebook application ?",0,0.0,0.0,75,0.5405405405405406
356056,ca n't rape prevented prison ?,ca n't police prevent prison rapes ?,0,0.0,0.0,13,0.9333333333333333
356057,"help , ib diploma preparing iit jee ?",percentage prisoners england muslim ?,0,0.0,0.0,30,0.8
356058,root canal danger health ?,root canal treatment dangerous health ?,1,0.0,0.0,13,0.896551724137931
356059,basis one select ca firm articleship ?,basis selecting firm ca articleship ?,1,0.0,0.0,10,0.9411764705882353
356060,uncc ms cs ? opportunities like ta & ra cs graduates ?,good ta opportunities ms computer science program uncc spring admissions ?,1,0.0,0.0,49,0.9142857142857143
356061,tonsillectomy cause deafness ?,prevent vomiting tonsillectomy ?,0,0.0,0.0,26,0.75
356062,big mac still edible next day ?,mcdonald 's big mac sauce ?,0,0.0,0.0,23,0.8125
356063,guy 'm dating sends text every 2 days n't answer back ever 8 hours . called nicely today still word.next ?,guy 'm dating send text either takes 12 hours answer disappears tries days later ? ask ?,1,0.0,0.0,59,0.8627450980392157
356064,best lg service center kota led ?,best feature lg tft monitor ?,0,0.0,0.0,20,0.7878787878787878
356065,keep dreaming crying ?,keep analyzing ?,0,0.0,0.0,10,0.7692307692307693
356066,families choose private interments deceased loved ones ?,people choose private hospital ?,0,0.0,0.0,33,0.875
356067,ca n't comment ?,ca n't comment anything ?,1,0.0,0.0,9,0.8333333333333334
356068,difference international company multinational company ?,solves problems multinational companies ?,0,0.0,0.0,29,0.8235294117647058
356069,find job enjoy everyday ?,find job enjoy ?,1,0.0,0.0,9,0.88
356070,late go medical school 24 ?,age old get medical md ?,1,0.16944274854957647,0.0,17,0.8571428571428571
356071,funny witty responses someone ask 'how ' 'how 's going ' ?,response ask someone get rejected ?,0,0.0,0.0,40,0.7222222222222222
356072,whars difference manufactured home modular home state state ?,'s difference manufactured home modular home state state ?,1,0.0,0.0,4,0.9444444444444444
356073,send gre scores four universities freely ?,send gre scores universities free ?,1,0.0,0.0,7,0.9375
356074,"logic truth behind astrology , ?",logic behind astrology ?,1,0.0,0.0,8,0.9444444444444444
356075,things objective truths ?,objective truth exist ?,1,0.0,0.0,12,0.9032258064516129
356076,make start working towards goals ?,start working goal ? remain focused towards goal ?,1,0.0,0.0,28,0.9142857142857143
356077,popular song joong ki ?,이정현 lee jung hyun still popular korea ?,0,0.0,0.0,29,0.8
356078,best thing first salary ?,best thing first salary ?,0,0.0,0.0,0,1.0
356079,relationship father son ?,relationship father son always complicated ?,0,0.0,0.0,19,0.8484848484848485
356080,long electric cars become norm ?,electric cars norm ?,1,0.0,0.0,12,0.9285714285714286
356081,suspect spouse planning kill ?,make sure spouse cheating ?,0,0.0,0.0,19,0.875
356082,best blogging site ?,best sites blogs ?,0,0.0,0.0,13,0.9523809523809523
356083,sex important life ?,much sex important life ?,1,0.0,0.0,5,0.9090909090909091
356084,may possible future software industry respect software piracy ?,software companies prevent piracy ?,0,0.0,0.0,41,0.8648648648648649
356085,treat blood blister dog ?,treat blood blister dog ?,1,0.0,0.0,0,1.0
356086,motorcycles motorcycling : wait cbr 250r 2015 go current version ?,go current version cbr 250r ( india ) ?,1,0.0,0.0,47,0.8
356087,unsolved mysteries universe ?,unsolved mysteries greece ?,0,0.0,0.0,6,0.9375
356088,real life examples karma ?,best real life examples instant karma ?,1,0.0,0.0,13,0.896551724137931
356089,reasons people would dislike hate person ?,people hated reason ?,0,0.0,0.0,25,0.8666666666666667
356090,reason behind recent fall oil prices ?,oil prices plummet 2014 2015 ?,0,0.0,0.0,31,0.6285714285714286
356091,matrix operations used real life problems ?,matrix multiplication signify real world problems ?,0,0.0,0.0,20,0.9
356092,"`` woods lovely , dark deep , promises keep , miles go sleep '' . get lines ?",sleep disturbs . fear never waking losing consciousness keeps going sleep . get ?,0,0.0,0.0,60,0.8
356093,find someone picture ?,find person picture ?,1,0.0,0.0,5,0.9655172413793104
356094,part girl/womens body make sexually excited touching ?,wife 8 weeks pregnant . safe ( pregnancy ) make love ?,0,0.0,0.0,44,0.75
356095,"demonetization rs . 500 & 1000 currency notes curb/eliminate corruption , black money terrorism india ?",demonetization 500 1000 rupee notes stop corruption ?,1,0.0,0.0,57,0.8260869565217391
356096,libra female scorpio male best friends best friends benefits ?,know 'm gaining weight ?,0,0.0,0.0,49,0.5806451612903226
356097,foreigners find annoying britain british people ?,ethnic cultural differences : foreigners find annoying brits ?,0,0.0,0.0,47,0.8947368421052632
356098,know acting talent ?,know talent acting ?,1,0.0,0.0,10,1.0
356099,ways remember difference fiscal monetary finance ?,difference fiscal monetary policy ?,0,0.0,0.0,20,0.9142857142857143
356100,civilian slienced/suppressed center-fire rifle ?,hello every one h r u ?,0,0.0,0.0,36,0.5517241379310345
356101,creates supermassive black hole ?,supermassive black hole form hypernova ?,0,0.0,0.0,23,0.8947368421052632
356102,get necessary advice property transaction sydney ?,get knowledgeable assistance transfer property sydney ?,1,0.0,0.0,32,0.8333333333333334
356103,differences java c # ?,major differences java c # ?,1,0.0,0.0,6,0.9333333333333333
356104,black money corruption stopped banning 500 1000 notes ?,scraping 500 1000 rupees notes help curbing corruption black money ?,1,0.0,0.0,50,0.9565217391304348
356105,spend money wisely bachelor ?,spend money wisely ?,0,0.0,0.0,9,0.8387096774193549
356106,best places visit kerala college students ?,best off-the-beaten-path places kerala tourist ?,1,0.0,0.0,34,0.8421052631578947
356107,restaurant owners used mystery dining services get customer feedback ?,small businesses : often use customer feedback special requests directly inform new products / services ?,0,0.0,0.0,75,0.8695652173913043
356108,food processing business ideas indian market ?,market street food business ?,0,0.0,0.0,35,0.9142857142857143
356109,"british left india , different would india today present ?","believe british people today trully uncaring unthoughtful past , brits cared empire 40 yr ago . yes ?",0,0.0,0.0,74,0.8260869565217391
356110,"stop terrorism roots , idealogy ?",done stop terrorism ?,1,0.0,0.0,22,0.7857142857142857
356111,convince someone clinton worse candidate trump ?,hillary clinton better choice donald trump ?,1,0.0,0.0,30,0.8333333333333334
356112,evidence tim mcgraw bald ?,taylor swift ever sung `` tim mcgraw '' tim mcgraw ?,0,0.0,0.0,35,0.7567567567567568
356113,'s favorite part catholicism ?,would protestants refute catholicism ?,0,0.0,0.0,18,0.8333333333333334
356114,fall pregnant 3days period ?,egg fertilized period ?,1,0.0,0.0,16,0.8
356115,buy macbook pro retina display dell xps 13 ?,one buy : apple macbook pro 13 '' dell xps 13 '' ?,0,0.0,0.0,28,0.9090909090909091
356116,cable companies track programs subscribers watch ?,cable/satellite tv companies track 're watching ?,1,0.0,0.0,31,0.9047619047619048
356117,would like try waiting tables . 've never done . get worries 'll make chaos plates payment hurry ?,employees solarcity good work-life balance ? differ across positions departments ?,0,0.0,0.0,76,0.851063829787234
356118,problems trade manufactured goods developed developing countries ?,voting groups hilary better obama 2012 presidential elections ?,0,0.0,0.0,51,0.8636363636363636
356119,'s difference 하지만 그런데 ( 근데 ) ?,"difference `` ; '' `` , '' ?",0,0.0,0.0,16,0.6060606060606061
356120,individuals events history source pride luxembourg ?,individuals events history source pride india ?,0,0.0,0.0,10,0.9
356121,beautiful hindi song ?,beautiful romantic hindi songs ever ?,0,0.0,0.0,15,0.8888888888888888
356122,n't pornography industry vigorous making sites like youporn pay distribute content ?,"straight women like gay porn ? , ?",0,0.0,0.0,62,0.8095238095238095
356123,step step guide learn english ?,want learn english way step ?,1,0.0,0.0,23,0.8666666666666667
356124,get job l & one year gap 12th . ?,problem year gap h.s.c . eligible selection process l & infotech ?,1,0.0,0.0,52,0.8
356125,quora put neither upvoted viewed answer top ?,n't option quora view upvoted answers ?,1,0.0,0.0,29,0.9411764705882353
356126,win 4th match north east united fc goa hero indian super league 2016 ?,win 11th match fc pune city north east united hero indian super league 2016 ?,0,0.0,0.0,22,0.96
356127,best growth hack launch ?,best growth hacks ?,0,0.0,0.0,7,0.9032258064516129
356128,longest highway india ?,longest national highway india ?,1,0.0,0.0,9,1.0
356129,"man wears ear ring right ear , meaning ?",black mole near right ear man indicates ?,0,0.0,0.0,26,0.75
356130,trump 's presidency affect indian students planning study us ?,donald j trump 's presidency affect opportunities offered non us students ?,1,0.0,0.0,37,0.9230769230769231
356131,watergate scandal ?,nixon - watergate thing ?,1,0.0,0.0,14,0.6666666666666666
356132,determine chemical formula calcium dioxide ?,determine chemical formula ammonium oxalate ?,0,0.0,0.0,11,1.0
356133,many people ask questions quora instead searching answers wikipedia ?,n't people simply 'google ' instead asking questions quora ?,1,0.0,0.0,41,0.9047619047619048
356134,unexpected things first-time visitors madagascar notice ?,unexpected things first-time visitors pakistan notice ?,0,0.0,0.0,7,0.9767441860465116
356135,"write ebook , kind genre story would really get seat ? kinds stories wake attention ?","presidential candidate streaming channel roku competitors , would sub-categories would like see presidential pick ? kind daily content would get attention ?",0,0.0,0.0,101,0.8837209302325582
356136,n't indian government sell debt-ridden air india lot private alternatives available ?,indian government sell air india ?,1,0.0,0.0,51,0.8823529411764706
356137,would best topics english assessment speaking & listening ( class 10 ) ?,best speaking topics ?,0,0.0,0.0,52,0.717948717948718
