id,question1,question2,is_duplicate,CosineSimilarity,JaccardSimilarity,Levenshtein,DiceSimilarity
188001,difference function call system call operating system ?,difference recursive function calling function reference c/c++ ?,0,0.3041327036270555,0.2857142857142857,36,0.8421052631578947
188002,want go sleep quickly ?,get sleep quickly ?,1,0.0,0.0,6,0.875
188003,next 100 years look like ?,believe human civilization look like 100 years ?,1,0.0,0.0,32,0.7894736842105263
188004,"smallest building world , people live ?",craziest way build new world moon ?,0,0.0,0.0,23,0.8205128205128205
188005,earth named earth ?,earth called earth ?,1,0.0,0.0,3,0.8
188006,apple maintain high profit margins products ?,apple make much profit products ?,1,0.0,0.0,17,0.918918918918919
188007,pill buy flush meth system drug test ?,cranberry supplements help flush meth system ?,1,0.0,0.11111111111111116,33,0.8235294117647058
188008,examples sentences using word `` creditable '' ?,examples sentences using word `` analyze '' ?,0,0.0,0.0,9,0.9333333333333333
188009,much money uber drivers cincinnati ?,much money uber drivers make cincinnati ?,1,0.0,0.0,5,0.972972972972973
188010,contact real hacker ?,hire email hacker ?,1,0.0,0.0,10,0.782608695652174
188011,would india organise olympic games ? city best host event ?,india host olympics ?,1,0.0,0.0,41,0.8108108108108109
188012,men attracted women long hair short hair ? psychology behind majority men preferring long hair women ?,majority male population prefer women long hair women short hair ?,1,0.0,0.0,72,0.9047619047619048
188013,would new year resolutions 2017 ?,'s new year 2017 resolution ?,1,0.0,0.0,16,0.9473684210526315
188014,'s song video ?,song video ?,0,0.0,0.0,3,0.9523809523809523
188015,portfolio management methodologies ?,portfolio manager ?,0,0.0,0.0,18,0.9032258064516129
188016,making hip hop/ trap beats youtube decent money ?,find hard listen hip-hop/trap music ?,0,0.0,0.0,38,0.8292682926829268
188017,best hip hop songs banging beats ?,good hip hop songs listen ?,0,0.0,0.0,15,0.8461538461538461
188018,people lick vagina sex ? taste vaginal fluid ?,husband lick vagina wife ?,0,0.0,0.0,30,0.8108108108108109
188019,shaurya bharadwaj shifuji ?,shifuji ?,1,0.0,0.0,18,0.7272727272727273
188020,best way first year undergraduate understand calculus analysis uk student ?,hard someone pray ?,0,0.0,0.0,64,0.5625
188021,scored 197/240 wbjee medical 2016. expected rank ?,rank expect marks 161/240 wbjee medical 2016 ?,0,0.0,0.0,32,0.9259259259259259
188022,find someone quora ?,find someone know quora ?,1,0.0,0.0,5,0.9333333333333333
188023,best books ancient history ?,best book ancient history ?,1,0.0,0.0,1,1.0
