id,question1,question2,is_duplicate,CosineSimilarity,JaccardSimilarity,Levenshtein,DiceSimilarity
196001,get cyanide pune ?,get cyanide ?,0,0.7864003920705959,0.6666666666666667,5,0.9166666666666666
196002,captain team india ?,is/was/will better captain team india ?,0,0.0,0.0,19,0.7857142857142857
196003,traditional indian parents strict sons well academically marrying girl choice ?,bengali women twisted teeth ?,0,0.0,0.0,63,0.8571428571428571
196004,george reeves related christopher reeves ?,george reeves christopher reeves related ?,1,0.0,0.0,16,1.0
196005,someone asks question want answer . say ?,"someone asks question hear instead answering , ask something topic . normal ?",0,0.0,0.0,39,0.8
196006,mona lisa famous ?,mona lisa famous painting world ?,1,0.0,0.0,15,0.7857142857142857
196007,instruments used measuring air pressure ? work ?,instrument used measure air pressure ?,1,0.0,0.0,11,0.8666666666666667
196008,world war iii begin ?,likely cause world war iii ?,1,0.0,0.0,19,0.7142857142857143
196009,people commit suicide ?,people commit suicide ?,1,0.0,0.0,0,1.0
196010,safety precautions handling shotguns proposed nra florida ?,safety precautions handling shotguns proposed nra hawaii ?,1,0.0,0.0,6,0.9743589743589743
196011,people hate hillary clinton ?,people hate hilary clinton ?,1,0.0,0.0,1,1.0
196012,best hindi dubbed south indian movies ?,funniest south indian movie titles ( translated hindi ) ?,0,0.0,0.0,39,0.8235294117647058
196013,speak fluent english get confident ?,learn speak fluent english ?,1,0.12294370113892955,0.0,20,0.8823529411764706
196014,st. bernard/german shepherd mixes look like ?,pug/german shepherd mix behave kids ?,0,0.0,0.0,21,0.85
196015,christmas like family atheists ?,christmas like atheists ?,1,0.0,0.0,7,0.9285714285714286
196016,break unstable boyfriend ?,break depressed boyfriend ?,0,0.0,0.0,8,0.875
196017,logout quora ?,log quora ?,1,0.0,0.0,3,0.9473684210526315
196018,prepare want start company ?,informative sites blogs want start company ?,1,0.0,0.0,20,0.8235294117647058
196019,best way find native speaker ?,find native english speakers ?,0,0.0,0.0,16,0.8235294117647058
196020,aimim find success uttar pradesh assembly elections ?,current political environment uttar pradesh ? likely winner ?,0,0.0,0.0,39,0.8780487804878049
196021,invest $ 10 ?,"want invest $ 100 , invest ?",0,0.0,0.0,15,0.88
196022,route train 3411 ?,summon friendly supernatural entity ? possible ?,0,0.0,0.0,38,0.6451612903225806
196023,much weight lose 1 month ?,much weight lose 3 months ?,0,0.0,0.0,2,0.9375
196024,alternatives torrent ?,alternate torrent ?,1,0.0,0.0,3,0.8571428571428571
196025,jackie kennedy feel jfk 's numerous affairs ?,john f. kennedy : evidence jfk marilyn monroe affair ?,0,0.0,0.0,26,0.8205128205128205
196026,opportunities exist completing b.tech mechanical engineering ?,career chose mba b.tech mechanical engineering ?,1,0.0,0.0,24,0.918918918918919
196027,old dog eating ?,old dog eating anymore ?,1,0.0,0.0,8,0.88
196028,best books internet marketing ?,best books internet marketing ?,1,0.0,0.0,0,1.0
196029,"scams alibaba ? , avoid ?","paypal invoice scam , avoid ?",0,0.0,0.0,16,0.8275862068965517
196030,"significance battle somme , battle compare contrast battle hong kong ?","significance battle somme , battle compare contrast battle singapore ?",1,0.0,0.0,6,0.9473684210526315
196031,us election counts rigged ?,us election rigged ?,1,0.0,0.0,7,1.0
196032,download full versions korean dramas english subtitles free ?,get download full korean dramas english subtitles ?,0,0.0,0.11111111111111116,18,0.975609756097561
196033,samsung s3 neo support otg ?,review samsung galaxy s3 neo ?,0,0.0,0.0,22,0.75
196034,viewing instagram video count view ?,someone blocked instagram see views videos ?,0,0.0,0.0,26,0.8888888888888888
196035,find/ ask someone become mentor ?,ask someone mentor ?,1,0.0,0.0,13,0.7857142857142857
196036,ancient mesopotamia scientifically tested ?,ancient egypt scientifically tested ?,1,0.0,0.0,8,0.9032258064516129
