id,question1,question2,is_duplicate,CosineSimilarity,JaccardSimilarity,Levenshtein,DiceSimilarity
84000,study ? ?,study ?,1,1.0,1.0,2,1.0
84001,would teach children ?,best ways teach kids read ?,0,0.0,0.0,16,0.7333333333333333
84002,typical traits italian ?,typical italian family ?,0,0.0,0.0,10,0.8333333333333334
84003,donald trump really become president us ?,donald trump going next us president ?,1,0.0,0.0,15,0.8571428571428571
84004,salmonella raw egg ?,eating raw eggs good bad ?,0,0.0,0.0,18,0.7692307692307693
84005,creative date ideas boston ?,creative date ideas ?,0,0.0,0.0,7,0.88
84006,living non-mammal closely related mammals ?,mammals stop growing ?,0,0.0,0.0,31,0.75
84007,modi 's announcement banning 500 1000 currency notes . would affect economy ?,ban 500 1000 rupee notes increase indian economy ?,1,0.0,0.0,45,0.8444444444444444
84008,cool tricks ?,cool tricks mysql ?,0,0.0,0.0,6,0.8695652173913043
84009,people think love magical ? think physical beauty,india people n't talk sex much think ?,0,0.0,0.0,38,0.8205128205128205
84010,answer hr questions hire ?,hire ?,1,0.0,0.0,20,0.6
84011,sensors : infrared appear purple digital cameras ?,symptoms bad camera sensor ?,0,0.0,0.0,38,0.7647058823529411
84012,properly bleach carpet ?,use bleach carpet ?,1,0.0,0.0,7,0.8461538461538461
84013,meaning torque power car layman terms ?,would explain ayn rand 's philosophy layman ?,0,0.0,0.0,36,0.7894736842105263
84014,"use marijuana boyfriend , possibility may reveal secrets due effects drug ?",smoking marijuana make tell secrets ?,0,0.0,0.0,53,0.8
84015,stay someone love n't love back ?,love someone love ?,1,0.0,0.0,18,0.72
84016,difference ausbildung university ?,difference iit engineering colleges ?,0,0.0,0.0,21,0.8125
84017,girls foot fetishes ?,women foot fetishes ? strictly guy thing ?,1,0.0,0.0,26,0.8
84018,icons facebook messenger mean ?,icons facebook messenger mean ?,1,0.0,0.0,0,1.0
84019,tell guy likes ?,tell guy likes ?,1,0.0,0.0,0,1.0
84020,development practice : ever worked successful health project urban latin america ? made successful ?,development practice : ever worked successful environment project urban latin america ? made successful ?,0,0.0,0.0,11,0.9787234042553191
84021,slogan doritos chips thought ?,recipe ideas using doritos ?,0,0.0,0.0,23,0.9032258064516129
84022,questions marked `` needing improvement '' clearly need improving ?,often mark questions `` needing improvement '' quora ?,1,0.0,0.0,37,0.9090909090909091
84023,raintpl syntax extension sublime text exist ? download ?,hide find/replace bar sublime text 2 ?,0,0.0,0.0,37,0.8
84024,view phenomenon lot mainland chinese flood hk shopping ?,mainland chinese feel fact chairman mao 's granddaughter billionaire ?,0,0.0,0.0,50,0.8
84025,worst thing complete stranger ever done ?,worst thing stranger done ?,1,0.0,0.0,14,0.8484848484848485
84026,prevent cheek bite ?,"stingrays bite ? , bite poisonous ?",0,0.0,0.0,26,0.6206896551724138
84027,skilled immigration necessary australia ?,comic book valhalla ?,0,0.0,0.0,31,0.6
84028,review tarzan ( 1999 movie ) ?,review movie ?,0,0.0,0.0,16,0.6923076923076923
84029,get us census data government shutdown ?,impact government shutdown ?,0,0.0,0.0,16,0.9444444444444444
84030,"never nails , recently got engaged & feel paint . recommendations low upkeep polish looks natural ?","capital invested compound interest rate c , c1 , c2 , c3 , c4 future values capital 5years.knowing c+c1=125700 , c3+c4=180714calculate fv ?",0,0.0,0.0,110,0.8
84031,add pictures questions quora ?,add image question quora ?,1,0.0,0.0,7,0.8666666666666667
84032,would best way control anger ?,best way control anger ?,1,0.0,0.0,6,0.9375
84033,trump win ?,donald trump winning ?,1,0.0,0.0,11,0.8
84034,best moment rio olympic 2016 ?,according worst moment rio olympics 2016 ?,0,0.0,0.0,14,0.8780487804878049
84035,members church scientology : believe ?,like member church scientology ?,0,0.0,0.0,16,0.918918918918919
84036,kurkure contain plastic ?,kurkure banned india ?,0,0.0,0.0,12,0.6923076923076923
84037,sell book nepal ?,'s best way sell book ?,0,0.0,0.0,17,0.75
84038,followed topics quora 2016 ?,followed topics quora 2016 ?,1,0.0,0.0,0,1.0
84039,think china food ?,think chinese food ?,1,0.0,0.0,3,0.88
84040,employees hub group good work-life balance ? differ across positions departments ?,employees american financial group good work-life balance ? differ across positions departments ?,0,0.0,0.0,18,0.9787234042553191
84041,get effective pest control solutions waverly ?,get efficient effective pest control services waverly ?,1,0.0,0.0,16,0.972972972972973
84042,books prepare medical entrance exams ?,books prefer prepare manipal medical entrance exam ?,0,0.0,0.0,16,0.972972972972973
84043,jonathan ive 's email address ?,trevor jackson email address ?,0,0.0,0.0,15,0.8823529411764706
84044,stop girlfriend obsessed ?,stop obsessed husband ex girlfriend ?,0,0.0,0.0,25,0.8823529411764706
84045,'s unforgettable food eaten foreign land ?,expensive semi-commonly eaten dish ?,0,0.0,0.0,32,0.6111111111111112
84046,hard accepted cambridge astrophysics ?,far jupiter becoming another sun-like star ?,0,0.0,0.0,31,0.7692307692307693
84047,learn mahabharata ?,ethical lessons learned krishna 's role mahabharata ?,0,0.0,0.0,34,0.7586206896551724
84048,'s good workout gain strength get ripped body ?,best workout regime get ripped body ?,1,0.0,0.0,18,0.8648648648648649
84049,iitan student apply phd development studies course university sussex ? minimum academic requirements ?,revive university students academic ?,0,0.0,0.0,72,0.8333333333333334
84050,skydiving ?,skydive ?,0,0.0,0.0,3,0.8421052631578947
84051,restricted stocks stock options differ ?,'s difference restricted stock stock option ?,1,0.0,0.0,23,0.9655172413793104
84052,"bayesians frequentists mutually exclusive groups ? must statistician one , different philosophies applied different problems ?","data scientist , could consequences mixing bayesian frequentist statistics ?",0,0.0,0.0,89,0.9361702127659575
84053,looking sector job ?,best way identify mdma pill ?,0,0.0,0.0,23,0.5806451612903226
84054,best restaurants near cal state san marcos 's campus ?,best reasons attend cal state san marcos ?,0,0.0,0.0,21,0.8666666666666667
84055,"climate california 's coastal regions , compare climate oklahoma ?","climate california 's coastal regions , compare climate kentucky ?",0,0.0,0.0,8,0.926829268292683
84056,improve pronunciation english ?,improve english ?,1,0.0,0.0,14,0.875
84057,"consistency material inside spinal disc ? nucleus pulposus thin thick ? annulus fibrosus torn , easily inner material `` leak '' ?",someone thin hair gain thick hair ?,0,0.0,0.0,104,0.717948717948718
84058,full procedure court marriage ?,want marry girlfriend . different religions . therefore list step step procedure court marriage india ?,0,0.0,0.0,73,0.8421052631578947
84059,women feel bad guys look ?,women feel men shaved head look good ?,0,0.0,0.0,17,0.8484848484848485
84060,internal auditors company ?,internal auditor ?,0,0.0,0.0,9,0.8275862068965517
84061,"open whatsapp n't open message , change last message seen ?",possible tha continuous seen message without actually seen receiver whatsapp ?,0,0.0,0.0,50,0.7894736842105263
84062,atheism make sense ?,'s point atheism ?,0,0.0,0.0,14,0.8333333333333334
84063,ca n't change laws physics ?,"laws physics changed , would change ?",0,0.0,0.0,23,0.8235294117647058
84064,solve inverse laplace transform [ math ] \frac { } { ( s^2+4 ) ^3 } [ /math ] ?,solve inverse laplace transform [ math ] \frac { } { ( s^2+4 ) ^2 } [ /math ] ?,0,0.0,0.0,1,0.9830508474576272
84065,people crack civil services exam first attempt ?,crack civil exam ?,1,0.0,0.0,30,0.8275862068965517
84066,writers think topics write ?,consistently find topics write ?,1,0.0,0.0,12,0.8
84067,various ways join defence forces doctor ?,"pursing bachelors arts , still eligible indian air force ? , possible ways join indian air force pilot ?",0,0.0,0.0,79,0.8292682926829268
84068,life death ? need prove ! expert suggestions start,prove life exits death ?,1,0.0,0.0,39,0.8888888888888888
84069,car would cop pull group cars speeding line ( freeway ) ?,"cop pulled walks toward car , would anything happen get car holding license ?",0,0.0,0.0,56,0.8292682926829268
84070,remove mophie iphone case ?,delete photos iphone keep icloud ?,0,0.0,0.0,20,0.6896551724137931
84071,conduct assess psychometric test ?,ive tracking certain competing app category possible ranks many keywords ? isnt keyword limit 150 characters ?,0,0.0,0.0,89,0.7619047619047619
84072,advantages/disadvantages compartmentalization cellular/molecular context promote proper protein binding ?,offer qmu msc regenerative medicine unh ms cellular molecular biology . offer accept ?,0,0.0,0.0,74,0.8260869565217391
84073,work life balance sapient global market gurgaon ?,work life balance sapient global markets ?,1,0.0,0.0,8,0.9743589743589743
84074,like pakistani live new york city ?,like indian live new york city ?,0,0.0,0.0,6,0.9090909090909091
84075,'s difference anxiety depression ?,'s difference loneliness depression ?,0,0.0,0.0,7,0.8387096774193549
84076,indian penal code allow sue husband woman cheating ?,husband cheats facebook . extremely upset . ?,0,0.0,0.0,40,0.7804878048780488
84077,examples data warehousing ?,applications data warehousing ?,0,0.0,0.0,10,0.918918918918919
84078,mean positive negative steel beam reinforcement design ?,design beam show reinforcement details ?,0,0.0,0.0,29,0.8947368421052632
84079,humans smart ?,humans smart ?,0,0.0,0.0,0,1.0
84080,percentage questions related current affairs asked civil services prelims ?,questions current affairs asked less ugc net paper 1 ?,0,0.0,0.0,37,0.926829268292683
84081,many patients per day chiropractor see private practice ?,many private physician practices london ? potential customers ( patients ) practices ? uk government controlled healthcare system people would go private physician offices ? thanks,0,0.0,0.0,133,0.8095238095238095
84082,"chance death line , might ask last dinner ?",death row would last meal ?,1,0.0,0.0,28,0.7096774193548387
84083,u.s. presidents start outsourcing writing speeches ?,last us president write speeches ?,0,0.0,0.0,28,0.8823529411764706
84084,books read students ?,books read students ?,1,0.0,0.0,0,1.0
84085,porn stars get attached sex ?,ever happened porn stars actually fell love sex ?,0,0.0,0.0,29,0.8235294117647058
84086,life expectancy dogs changed past 100 years ?,diophantus live age 84 average life expectancy time closer ~30 years ?,0,0.0,0.0,47,0.8333333333333334
84087,ever enjoyed getting bullied ?,think change look get bullied ?,0,0.0,0.0,19,0.75
84088,things new employees know going first day wabash national ?,things new employees know going first day access national ?,0,0.0,0.0,5,0.9523809523809523
84089,need new router ipv6 ?,"ipv6 enabled adsl provider adsl router , device home unique ipv6 address ?",0,0.0,0.0,55,0.7222222222222222
84090,universities titan international recruit new grads ? majors looking ?,universities navistar international recruit new grads ? majors looking ?,0,0.0,0.0,5,1.0
84091,could hillary clinton actually go jail ?,"n't hillary clinton jail yet ? obviously , guilty crimes , n't jail ?",1,0.0,0.0,40,0.7894736842105263
84092,"module best learn sap , sd mm ?",working database admin . want learn sap modules . one best ?,0,0.0,0.0,40,0.8333333333333334
84093,scopes biotechnology ?,scope biotechnology dubai ?,0,0.0,0.0,7,0.9090909090909091
84094,find mp3 music files spiderman theme die hard theme ?,musics dark theme ?,0,0.0,0.0,35,0.8125
84095,keep getting calls caller id . ?,keep getting prank called people caller id : find number ?,1,0.0,0.0,28,0.7777777777777778
84096,websites 'airbnb photographers ' ?,photographers think photographs publicly upload internet ?,0,0.0,0.0,40,0.7777777777777778
84097,best transcription apps ?,best transcription app iphone ?,0,0.0,0.0,7,0.9629629629629629
84098,contact hacker ?,contact real hacker ?,1,0.0,0.0,5,0.9565217391304348
84099,29 years old single earn 60k inr . could anyone help financial planning ?,"married 29 yr old salaried person . take home rs . 150,000 per month . investment options ?",0,0.0,0.0,64,0.7755102040816326
84100,much weight one lose ome month ?,lose amount weight possible one month period ?,1,0.0,0.0,24,0.8235294117647058
84101,many people ask questions quora found google search ?,n't many people posting questions quora check google first ?,1,0.0,0.0,20,0.9545454545454546
84102,tommy lee jones speak great spanish ? sounds learned birth . ?,exams ayush bansal cleared ? said cleared india medical entrance examinations . exams talking ?,0,0.0,0.0,72,0.9090909090909091
84103,germany allowed develop rockets japan ?,similarities contrast japan germany 's roles wwii ?,0,0.0,0.0,41,0.8717948717948718
84104,start preparations upsc civil services examinations 2017 ?,start preparation civil service examination ground zero ?,0,0.0,0.0,18,0.8292682926829268
84105,possible start business ( almost ) money ?,possible start business little money ? ?,1,0.0,0.0,10,0.9411764705882353
84106,python good start learning programming ?,start learning python data science ?,1,0.0,0.0,26,0.9411764705882353
84107,difference ( ) transgender transexual ?,"difference terms 'transgender ' , 'transsexual ' 'transvestite ' . ?",0,0.0,0.0,32,0.8205128205128205
84108,use satin paint feature wall living room ?,want buy wall painting gift friend . find best wall paintings ?,0,0.0,0.0,43,0.8108108108108109
84109,best online home grocery web site ?,else done online grocery store ?,0,0.0,0.0,19,0.8387096774193549
84110,review colbert report season 3 ?,review colbert report season 7 ?,0,0.0,0.0,1,0.9411764705882353
84111,various ways one earn money online ?,make money online ?,1,0.0,0.0,19,0.7692307692307693
84112,worst thing president obama done ?,worst thing obama done presidency ?,1,0.0,0.0,17,0.9444444444444444
84113,would take birdlike creatures evolve planet stronger gravity ? would even possible ?,proof bible jesus buried three days nights ?,0,0.0,0.0,62,0.8292682926829268
84114,tomatoes considered fruit ?,tomato considered fruit ?,1,0.0,0.0,2,1.0
84115,unblock sbi atm card blocked wrong pin ?,applied sbi atm/debit card renewal received two cards . okay two debit cards ?,0,0.0,0.0,51,0.8571428571428571
84116,good time invest share market ?,best time invest share market ?,1,0.0,0.0,4,0.8666666666666667
84117,cartoons/comics could use learn czech ?,best study books learning czech language ?,0,0.0,0.16666666666666663,32,0.8421052631578947
84118,english slang words beliefs ?,english slang words intelligence ?,0,0.0,0.0,8,0.875
84119,profitable product import china sell india ?,manufactured goods india import china ?,0,0.0,0.0,30,0.918918918918919
84120,many people die cancer year ?,many people died cancer around ?,0,0.0,0.0,7,0.9655172413793104
84121,"aristotle say , `` knowing beginning wisdom '' ?",say life begins 40. greatest fear reach age ?,0,0.0,0.0,41,0.65
84122,love disappeared ?,love disappear ?,0,0.0,0.0,2,1.0
84123,religions lead god ?,religions lead one god ?,1,0.0,0.0,4,1.0
84124,'s like become president united states ?,like president united states america ?,1,0.0,0.0,18,0.9142857142857143
84125,difference normal swing reverse swing ?,difference swing reverse swing ?,1,0.0,0.0,7,0.8666666666666667
84126,"selected tcs codevita rank , placed field ? assurance , networking , research something else ?",selected codevita candidates called work ? complete aspire modules tcs ?,0,0.0,0.0,56,0.9047619047619048
84127,job profile mba marketings ?,whats job profiles ( ) mba ( marketing ) industry fresher ?,0,0.0,0.0,31,0.8372093023255814
84128,tell mango ripe ?,best way tell mango ripe ?,1,0.0,0.0,9,0.8666666666666667
84129,unusual things ?,unusual thing 've gifted parents ?,0,0.0,0.0,18,0.7586206896551724
84130,find real dataset bank customer transaction ?,know available ( free otherwise ) transaction data sets ?,0,0.0,0.0,38,0.8205128205128205
84131,"chances year , bitsat cutoffs may drop ?",bitsat cutoff drop year ( 2015 ) ?,0,0.0,0.0,31,0.7619047619047619
84132,strongest majors terms job prospects weakest majors mills college ?,strongest majors terms job prospects weakest majors hunter college ?,0,0.0,0.0,6,0.9230769230769231
84133,say sorry friend ?,best way say sorry friend ?,1,0.0,0.0,9,0.8888888888888888
84134,good diet plan commuter wants gain weight ?,proper diet gain weight ?,1,0.0,0.0,23,0.8484848484848485
84135,much money earn ebooks ?,earn ebooks ?,0,0.0,0.0,11,0.8
84136,bad habits self-taught programmers develop ?,bad typing habits programmer work efficient ?,0,0.0,0.0,29,0.7804878048780488
84137,studiup.com ?,osell.com ?,0,0.0,0.0,7,0.6666666666666666
84138,people become millionaires 25 ?,trying become millionaire 30. way ?,1,0.0,0.0,13,0.6857142857142857
84139,car christopher hitchens drive ?,christopher hitchens escape fatwa ?,0,0.0,0.0,15,0.8666666666666667
84140,love ?,love love ?,0,0.0,0.0,5,1.0
84141,people site obsessed iq ?,obsession people quora iq ?,1,0.0,0.0,17,0.7692307692307693
84142,5 examples archaebacteria differences ?,examples archaebacteria ?,0,0.0,0.0,14,0.8823529411764706
84143,would explain word 'country ' 4-5 year old child ?,explain share market 10 year old child ?,0,0.0,0.0,22,0.7441860465116279
84144,difference capitalism communism ? explain simple manner .,difference capitalism communism ? really different ?,1,0.0,0.0,17,0.918918918918919
84145,strongest majors terms job prospects weakest majors cal state northridge ?,strongest majors terms job prospects weakest majors cal state sacramento ?,0,0.0,0.0,10,0.9230769230769231
84146,plot holes story flaws rogue one ? biggest flaws ?,story flaws rogue one ?,1,0.0,0.0,27,0.8823529411764706
84147,"numbers written scientific notation , n't factors 10 considered significant ?",standard notation math ?,0,0.0,0.0,60,0.6470588235294118
84148,make money staying home ?,stay home make money pajamas ?,1,0.0,0.0,21,0.8571428571428571
84149,ipv4 dead ?,use ipv4 major boot bios ipv6 ? disable ? mean ?,0,0.0,0.0,38,0.6206896551724138
84150,possible aliens exist ?,aliens exist ? possible foreign lifeforms nearby distant planets ?,1,0.0,0.0,46,0.8125
84151,much time ( maximum ) accenture take give joining final selection ?,long accenture take give offer letter ?,1,0.0,0.0,38,0.8205128205128205
84152,till age one usually continue periods ?,could melissa iloveyou infect macs microsoft office ?,0,0.0,0.0,41,0.8571428571428571
84153,"airlines flights leeds ibiza , safety measures need take account traveling destinations ?","convenient flights leeds ibiza , ibiza 's tourist attractions compare ones madrid ?",1,0.0,0.0,51,0.9166666666666666
84154,opaque tights different nylon tights ?,wear short shorts tights ?,0,0.0,0.0,23,0.7096774193548387
84155,like deaf ?,like live deaf ?,1,0.0,0.0,5,0.9473684210526315
84156,find wife cheating ?,know spouse cheating ?,1,0.0,0.0,9,0.7586206896551724
84157,find ip address facebook user ?,get ip address messages received facebook ?,0,0.0,0.0,25,0.8235294117647058
84158,"sahara , average temperatures compare ones great basin desert ?","sahara , average temperatures compare ones arabian desert ?",1,0.0,0.0,7,1.0
84159,meaning purpose life ?,meanings life ?,1,0.0,0.0,7,0.8461538461538461
84160,third world war coming ?,think verge world war iii ?,1,0.0,0.0,12,0.8387096774193549
84161,make big money creatively ?,make big money ?,0,0.0,0.0,11,0.8275862068965517
84162,laptop showing limited internet access home wifi connection . ?,give laptop first priority wifi access devices home ?,0,0.0,0.0,43,0.9
84163,"gilligan 's island real , would size square miles ?",big gilligan 's island square miles ?,1,0.0,0.0,22,0.8571428571428571
84164,ways kill boredom ?,best ways overcome boredom ?,1,0.0,0.0,13,0.8
84165,"instagram shows 2 users ( likers ) next number likes . nearly photos , 2 users shown . users determined ?",code follow like couple photos user instagram used certain hashtag ?,0,0.0,0.0,78,0.7916666666666666
84166,good specs gaming laptop ?,laptop good gaming ?,0,0.0,0.0,17,0.8888888888888888
84167,keep getting logged instagram accounts ?,ca n't log instagram phone . keeps showing `` force close '' everytime log . ?,0,0.0,0.0,62,0.7619047619047619
84168,best metal covers songs genres ?,think great metal covers non metal songs ?,1,0.0,0.0,20,0.875
84169,safety precautions handling shotguns proposed nra washington ?,safety precautions handling shotguns proposed nra arkansas ?,1,0.0,0.0,8,0.95
84170,people around world think serbia people live ?,think serbia serbs ?,1,0.0,0.0,30,0.7741935483870968
84171,new cars ugly ?,many new car body styles become ugly early models ?,0,0.0,0.0,36,0.8387096774193549
84172,amar singh abusing modiji ?,chances pm narendra modi winning `` time person year 2016 '' ?,0,0.0,0.0,48,0.6153846153846154
