id,question1,question2,is_duplicate,CosineSimilarity,JaccardSimilarity,Levenshtein,DiceSimilarity
60000,ipads get viruses ?,get rid virus iphone ?,0,0.1020297592544756,0.16666666666666663,15,0.8571428571428571
60001,employees lowe 's good work-life balance ? differ across positions departments ?,employees caterpillar good work-life balance ? differ across positions departments ?,0,0.0,0.0,10,0.9777777777777777
60002,favourite female movie director ?,best female movie director ?,1,0.0,0.0,8,0.9032258064516129
60003,health side-effects eating many mints ( like altoids ) ?,anything bad happen eat many carrots ?,0,0.0,0.0,39,0.7692307692307693
60004,always ask kids ?,always asks kids ?,1,0.0,0.0,1,1.0
60005,storage area network : difference lun volume ?,storage area network : single initiator zones default best practice ?,0,0.0,0.0,36,0.8837209302325582
60006,worth getting engineering degree struggle get c 's ?,worth get degree accounting ?,0,0.08020901952192881,0.16666666666666663,32,0.875
60007,like anal sex ?,love practice anal sex ?,1,0.0,0.0,10,0.72
60008,private parts private ?,"'m 15 embarrassed go gynecologist , feel need go . cope shame fear stranger looking private parts ?",0,0.0,0.0,81,0.5405405405405406
60009,diet schedule follow loose 10 kg weight 2 months ?,best ways lose weight ?,0,0.0,0.0,33,0.6285714285714286
60010,best anti spyware app android ?,best anti mosquito app android ?,0,0.0,0.0,8,0.8387096774193549
60011,impact neocolonialism ?,impact syl ?,0,0.0,0.0,13,0.8333333333333334
60012,"entrepreneur , set project module reports , n't ideas raise funds help plz ?",idea e-commerce startup 'm good developer . idea requires app development ca n't afford hire people . go ?,0,0.0,0.0,77,0.8260869565217391
60013,"key metrics look company , investing ?",key information look company investing stock long term ?,1,0.0,0.0,27,0.9473684210526315
60014,environmental impacts tourism industry negatively impacted dubai ?,environmental impacts tourism industry negatively impacted seoul ?,0,0.0,0.0,5,0.9743589743589743
60015,one know famous people quora ?,famous people quora know ?,0,0.0,0.0,14,1.0
60016,hydrochloric acid ( hcl ) react copper ( cu ) ?,reaction zinc hydrochloric acid ?,0,0.0,0.0,34,0.8125
60017,types martial arts kids learn ?,types martial arts kids ?,1,0.0,0.0,6,0.9655172413793104
60018,would describe structure cell membrane kid ?,describe cell membrane 's structure ?,0,0.0,0.0,28,0.8823529411764706
60019,dabba trading ? find existence ?,dabba trading done ?,1,0.0,0.0,13,0.8148148148148148
60020,blood pressure 160/100 high ?,cold blocked nose result high blood pressure ? 23 yrs old bp recording past two days 100/150 .,0,0.0,0.0,75,0.7391304347826086
60021,make controversy involving recent sting operation kejriwal ?,high court set matters relating sting operation ?,0,0.0,0.0,35,0.8108108108108109
60022,software development algorithms books recommended computer science undergraduate ?,books would suggest computer science undergraduate ?,0,0.0,0.0,42,0.9302325581395349
60023,reduce size breast ?,reduce size breast ?,1,0.0,0.0,0,1.0
60024,party best chance victory punjab assembly election 2017 ?,party likely win upcoming election punjab ?,0,0.0,0.0,35,0.7727272727272727
60025,life qatar indians ?,life qatar ?,0,0.0,0.0,8,0.8695652173913043
60026,many designers work apple ?,many designers work apple 2014 ?,0,0.0,0.0,5,0.8947368421052632
60027,"hotel kodaikanal hill-station would safe unmarried couples , without harassment police , hotel staff , moral police ?","hotel leh ladakh hill-station would safe unmarried couples , without harassment police , hotel staff , moral police ?",0,0.0,0.0,9,1.0
60028,could shrink things reducing 'empty space ' subatomic particles ?,space subatomic particles considered ?,0,0.0,0.0,49,0.8717948717948718
60029,peta & keen stopping jallikattu ?,think peta ?,0,0.0,0.0,26,0.6923076923076923
60030,naruto officially end ?,naruto end ?,1,0.0,0.0,11,0.8
60031,kind vegetarian proteins good suffering pcos ?,navy seal christian ?,0,0.0,0.0,37,0.6875
60032,often one change sheets ?,often change bed sheets ?,1,0.0,0.0,8,0.9230769230769231
60033,`` trump '' mean british slang ?,purple crayon mean slang ?,0,0.0,0.0,20,0.7272727272727273
60034,"bollywood movies shot around powai , mumbai ?",best hindi dubbed south indian movies ?,0,0.0,0.0,32,0.8333333333333334
60035,hindi songs describe love best ?,song best describes view love ?,0,0.0,0.0,18,0.9375
60036,basic technical knowledge mechanical engineer must know ?,2nd year mechanical engineering student . best things make career wonderful mechanical engineering ?,0,0.0,0.0,69,0.9090909090909091
60037,lose 10 kg 15 days ?,lose 15 kg 1 month ?,0,0.0,0.0,7,0.7142857142857143
60038,trick maintaining long distance relationships ?,long distance relationships work ?,1,0.0,0.0,23,0.9444444444444444
60039,# include < stdio.h > ?,# include < conio.h > ?,0,0.0,0.0,3,0.9375
60040,chance damaged brain smoking weed ?,anyone ever died smoking marijuana ?,0,0.0,0.0,25,0.7647058823529411
60041,killed harambe ?,killed harambe ?,0,0.0,0.0,0,1.0
60042,n't invade north korea ?,"knowing north korea dictatorship , n't countries invade free people ?",1,0.0,0.0,54,0.7567567567567568
60043,difference yield call yield put ?,difference interest rate annual yield ?,0,0.0,0.0,20,0.9333333333333333
60044,good songs sadness ?,best sad songs ?,0,0.0,0.0,12,0.9
60045,think mr. modi 's decision discontinue rs 500 1000 currencies midnight november 8th ?,think modi 's new policy ban rs 500 rs 1000 notes ?,1,0.0,0.0,49,0.7916666666666666
60046,biggest pain points blogging ?,biggest pain points managers ?,0,0.0,0.0,7,0.8888888888888888
60047,"difference atomic mass , mass number , atomic weight , relative atomic mass ?",atomic mass measured ?,0,0.0,0.0,58,0.7428571428571429
60048,deal internet trolls ?,empathize internet troll ?,0,0.0,0.0,9,0.7692307692307693
60049,girls think guys riding royal enfield motorcycles ?,"think see girls riding motorcycles like royal enfield , cbr , r15 fast bikes india ?",1,0.0,0.0,53,0.8837209302325582
60050,ballon d'or 2017 ?,win ballon d'or 2017 ?,0,0.0,0.0,4,0.9333333333333333
60051,pronounce sḵwx̱wú7mesh ?,pronounce `` quora '' ?,0,0.0,0.0,12,0.5806451612903226
60052,like play pokémon go south korea ?,pokemon go coming south korea ?,1,0.0,0.0,14,0.8888888888888888
60053,"global warming real , cold last winter ?","global warming real , winters snow storms getting severe every year ?",1,0.0,0.0,37,0.8888888888888888
60054,anyone read minds ?,read human mind ?,1,0.0,0.0,11,0.782608695652174
60055,eyebrows grow tsh becomes normal ?,warren buffett buy options ?,0,0.0,0.0,26,0.7272727272727273
60056,cons masturbating ?,long sex last ?,0,0.0,0.0,12,0.64
60057,strengthen forearm hand grip ?,develop stronger hand grip ?,1,0.0,0.0,15,0.875
60058,inspirotech best web designing company india ?,best web designing companies india ?,0,0.0,0.0,15,0.9142857142857143
60059,"water , sanitation sustainability canada ?",effects saturn 2nd house sun 8th house aries ascendant ?,0,0.0,0.0,39,0.7428571428571429
60060,impact banning rs . 500 rs . 1000 indian economy ?,effects demonitizing 500 1000 rupees notes indian economy ?,1,0.0,0.0,29,0.8837209302325582
60061,'s difference insikt ( `` lending service '' ) mirador financial ( another new fintech player ) traditional bank partner synchrony financial ?,'s difference finance financial modeling ?,0,0.0,0.0,105,0.7441860465116279
60062,hire unethical hacker ?,hire hacker ?,0,0.0,0.0,10,0.8181818181818182
60063,"next number sequence : 1 , 2 , 3 , 4 ?","next number following sequence : 1/2,16,4,15,3,56 , _ ?",0,0.0,0.0,23,0.7916666666666666
60064,otc alternatives adderall ?,barbiturates otc drugs ?,0,0.0,0.0,18,0.7857142857142857
60065,"best books , topics , ways prepare ugc net english literature ?",prepare net jrf english literature ?,1,0.0,0.0,33,0.7567567567567568
60066,become popular school ?,popular school ?,0,0.0,0.0,7,0.88
60067,get harvard mba via harvard extension school ?,get harvard mba done 3 subjects harvard extension school ?,0,0.061581362316126056,0.125,15,0.926829268292683
60068,foolish get two undergraduate degrees ? anybody actually ?,pursue two undergraduate study programs degrees time ?,0,0.06828957014134071,0.0,35,0.8108108108108109
60069,would time machine large backup restoring corrupted keychain archive ?,configure os x server 's time machine ?,0,0.0,0.0,52,0.7619047619047619
60070,unique names ?,like unique name ?,0,0.0,0.0,6,0.8571428571428571
60071,top paid jobs ?,top paid jobs 2011 ?,0,0.0,0.0,5,0.88
60072,much money maintaining main battle tank cost ?,one tank ( battle tank ) india ?,0,0.0,0.0,26,0.6875
60073,one become call boy delhi ?,someone help acro dance info ?,0,0.0,0.0,22,0.8
60074,google maps designed ?,google maps designed ?,1,0.0,0.0,0,1.0
60075,best dental hospitals telangana ?,best dental hospital hyderabad ?,0,0.0,0.0,9,0.9032258064516129
60076,best available social media analytics tool ?,choose best social media analysis tool ?,1,0.0,0.0,16,0.9375
60077,think ban 500 1000 denomination notes india ?,modi 's decision demonetization 500 1000 notes welcomed public ?,1,0.0,0.0,43,0.7692307692307693
60078,turn normal video recording slow motion recording iphone ?,pioneers cure rattlesnake bites back day ?,0,0.12598087445860945,0.0,44,0.7894736842105263
60079,writing act faith ?,germany welfare ?,0,0.0,0.0,13,0.6666666666666666
60080,bad masterbate mom photos ? 4 times stop 6 months . wan na wat want nothin bad 2,career growth job opportunities sap hcm module ?,0,0.0,0.0,61,0.7804878048780488
60081,would happen human shrunk sniffed licked giant dog ?,"would happen `` honey , shrunk universe '' ?",0,0.0,0.0,28,0.7619047619047619
60082,sitecore : licences fees associated sitcore ?,sitecore 's out-of-the-box internal site search good ?,0,0.0,0.0,34,0.7777777777777778
60083,happens n't eat week ?,n't americans eat back bacon ?,0,0.0,0.0,20,0.6666666666666666
60084,foods eliminate lose weight ?,food help lose weight ?,1,0.0,0.0,9,0.8666666666666667
60085,possible effects removing 500 1000 rupee currency notes ?,ban 500 1000 rupee notes increase indian economy ?,1,0.0,0.0,45,0.8571428571428571
60086,spent first night bf surprised find staring several times sleeping even moving room . mean ? love ?,claim loves wo n't leave wife even getting caught ? means loves us ?,0,0.0,0.0,71,0.8
60087,boyfriend going inside bathroom restaurant recorded cctv camera ? probelm ?,"fight manager , tried convince . still team . someone please guide ?",0,0.0,0.0,60,0.9090909090909091
60088,cannabis incense sticks made ?,incense sticks made ?,0,0.0,0.0,9,0.96
60089,buy amazon.com india instead amazon.in offering discounts ?,buy discounted amazon gift cards ?,0,0.0,0.0,35,0.9743589743589743
60090,hp officejet 4620 airprint compare hp color laserjet pro m452dw ?,hp officejet 4620 airprint compare hp color laserjet enterprise m553x ?,1,0.0,0.0,12,0.9166666666666666
60091,motion physics ?,motion ( physics ) ?,1,0.0,0.0,4,0.9230769230769231
60092,rules quora dump ?,"'m atheist us , raising child religion . tell answer asked : religion ?",0,0.0,0.0,62,0.6111111111111112
60093,'s meaning `` reference '' table ?,meaning `` reference '' ?,0,0.0,0.0,9,0.8666666666666667
60094,hillary clinton win election ?,hillary clinton wins 2016 presidential election ?,0,0.0,0.0,19,0.8
60095,universities harris recruit new grads ? majors looking ?,universities irobot recruit new grads ? majors looking ?,0,0.0,0.0,6,0.9523809523809523
60096,get flat tummy ?,reduce tummy ?,1,0.11426368410736755,0.0,7,0.6666666666666666
60097,leonardo da vinci paintings ?,painting young leonardo da vinci ?,0,0.0,0.0,25,0.9090909090909091
60098,broccoli vegetable ?,broccoli real vegetable ?,1,0.0,0.0,5,1.0
60099,best programming languages learn today ?,best programming language start learning ?,1,0.0,0.0,11,0.9411764705882353
60100,world war 3 ever take place ?,getting closer world war 3 ?,1,0.0,0.0,23,0.7741935483870968
60101,possible love one person time ?,love two people time ?,1,0.0,0.0,16,0.8
60102,think bob dylan awarded nobel prize literature 2016 ?,find funny bob dylan noble prize literature ?,1,0.0,0.0,24,0.8
60103,"applying internships say google facebook us , us citizen advantage resume get shortlisted ?","'m chinese citizen internship spain , planning go us . options waiting f1 visa administrative processing ?",0,0.050825992837060775,0.0,73,0.8627450980392157
60104,one thing n't regret life ?,one thing regret life ?,0,0.0,0.0,4,0.96
60105,surgery cancer worth ?,doctor confine person serious need surgery ( cancer tumor removal instance ) 72 hours perform ?,0,0.0,0.0,74,0.7
60106,'s new year 's resolution 2017 ?,new year 's resolutions ?,1,0.0,0.0,8,0.8823529411764706
60107,john travolta pedophile ?,john travolta gay ?,0,0.0,0.0,9,0.7857142857142857
60108,viewed someone linkedin deleted account . see viewed ?,"viewed someone linkedin deleted account , still see viewed ?",1,0.0,0.0,7,0.9444444444444444
60109,skydiving ?,skydivers think ?,0,0.0,0.0,7,0.782608695652174
60110,"hair smells n't wash day , cure ?",want dye hair pink hair naturally brown . dyes dye hair without getting bleached first ?,0,0.0,0.0,69,0.7619047619047619
60111,"truecaller get data ? n't seem work , work , would n't raise privacy concerns ?",truecaller work ?,0,0.0569496182418324,0.0,62,0.6857142857142857
60112,"earn 15,000 rupees per month ?",coca cola ’ slogan promote products ?,0,0.0,0.0,28,0.7058823529411765
60113,german shepherd/border collie mix looks like ?,train german shepherd/border collie mix ?,0,0.0,0.0,17,0.95
60114,"rest world perceive , understand , view opine abrahamic religions ?",much americans actually care rest world views country ?,0,0.0,0.0,54,0.8780487804878049
60115,areas/ topics presentation valuation broadly cover ?,suppose date girlfriend gets drunk . starts raining clothes gets wet.how handle situation ?,0,0.0,0.0,70,0.75
60116,define 'meaning ' ?,define ‘ meaning ’ ?,1,0.0,0.0,3,0.8695652173913043
60117,ca n't orgasm ?,n't orgasm ?,1,0.0,0.0,3,0.9565217391304348
60118,difference service hospitality ?,get hospitality job different country american ?,0,0.0,0.125,38,0.85
